;test;
Wavenumbers [1/cm];Absorbance;
4334,4511;0,01636729;
4334,2100;0,01639342;
4333,9689;0,01641506;
4333,7278;0,01642705;
4333,4866;0,01642737;
4333,2455;0,0164125;
4333,0044;0,01641059;
4332,7633;0,01643866;
4332,5222;0,01646622;
4332,2811;0,01647848;
4332,0400;0,01648109;
4331,7989;0,01646111;
4331,5578;0,01643409;
4331,3166;0,01643659;
4331,0755;0,01647259;
4330,8344;0,01651819;
4330,5933;0,01653067;
4330,3522;0,01649684;
4330,1111;0,01647886;
4329,8700;0,0165123;
4329,6289;0,01653021;
4329,3878;0,01648345;
4329,1466;0,01642054;
4328,9055;0,01640301;
4328,6644;0,01642143;
4328,4233;0,01643665;
4328,1822;0,01643708;
4327,9411;0,01643046;
4327,7000;0,01644296;
4327,4589;0,01647878;
4327,2178;0,01650373;
4326,9766;0,01649496;
4326,7355;0,01645858;
4326,4944;0,016431;
4326,2533;0,01642863;
4326,0122;0,01641992;
4325,7711;0,01639635;
4325,5300;0,01638925;
4325,2889;0,01642417;
4325,0478;0,01647996;
4324,8066;0,01648582;
4324,5655;0,01642656;
4324,3244;0,01639073;
4324,0833;0,01642038;
4323,8422;0,01645576;
4323,6011;0,01645759;
4323,3600;0,01644769;
4323,1189;0,01645719;
4322,8778;0,01649042;
4322,6367;0,01653449;
4322,3955;0,01656746;
4322,1544;0,01656197;
4321,9133;0,01652043;
4321,6722;0,01647673;
4321,4311;0,01645283;
4321,1900;0,0164495;
4320,9489;0,01646611;
4320,7078;0,01649012;
4320,4667;0,01651222;
4320,2255;0,0165379;
4319,9844;0,01654753;
4319,7433;0,01653365;
4319,5022;0,01653258;
4319,2611;0,01654258;
4319,0200;0,01651583;
4318,7789;0,01647238;
4318,5378;0,01647168;
4318,2967;0,01648942;
4318,0555;0,01649937;
4317,8144;0,01652583;
4317,5733;0,01653562;
4317,3322;0,01649795;
4317,0911;0,01647568;
4316,8500;0,01650305;
4316,6089;0,01653357;
4316,3678;0,01655095;
4316,1267;0,01657593;
4315,8855;0,01658755;
4315,6444;0,01655051;
4315,4033;0,01648802;
4315,1622;0,0164699;
4314,9211;0,01653513;
4314,6800;0,01662264;
4314,4389;0,01664327;
4314,1978;0,01661934;
4313,9567;0,01661893;
4313,7155;0,01661845;
4313,4744;0,01656886;
4313,2333;0,01652825;
4312,9922;0,0165617;
4312,7511;0,01658004;
4312,5100;0,01650427;
4312,2689;0,01643073;
4312,0278;0,01645186;
4311,7867;0,01653137;
4311,5455;0,01659099;
4311,3044;0,01659572;
4311,0633;0,0165777;
4310,8222;0,01655651;
4310,5811;0,01652314;
4310,3400;0,01652521;
4310,0989;0,01657924;
4309,8578;0,01661277;
4309,6167;0,01658911;
4309,3755;0,01652414;
4309,1344;0,01645678;
4308,8933;0,01642836;
4308,6522;0,01645845;
4308,4111;0,01655208;
4308,1700;0,01663491;
4307,9289;0,01662614;
4307,6878;0,01655431;
4307,4467;0,01647576;
4307,2056;0,01644654;
4306,9644;0,01648821;
4306,7233;0,01653694;
4306,4822;0,01656426;
4306,2411;0,01659726;
4306,0000;0,01661151;
4305,7589;0,01658082;
4305,5178;0,01656143;
4305,2767;0,01658765;
4305,0356;0,01661371;
4304,7944;0,01661299;
4304,5533;0,01659623;
4304,3122;0,01656974;
4304,0711;0,01654296;
4303,8300;0,01655046;
4303,5889;0,01659777;
4303,3478;0,01662324;
4303,1067;0,01659384;
4302,8656;0,01653648;
4302,6244;0,0164962;
4302,3833;0,01649983;
4302,1422;0,01650254;
4301,9011;0,01647765;
4301,6600;0,01649017;
4301,4189;0,01655616;
4301,1778;0,01661178;
4300,9367;0,01662759;
4300,6956;0,01660909;
4300,4544;0,01659016;
4300,2133;0,01661272;
4299,9722;0,01664266;
4299,7311;0,01664451;
4299,4900;0,0166525;
4299,2489;0,01667652;
4299,0078;0,01667727;
4298,7667;0,01664169;
4298,5256;0,01661;
4298,2844;0,0166068;
4298,0433;0,01659925;
4297,8022;0,01656095;
4297,5611;0,01651287;
4297,3200;0,01650908;
4297,0789;0,01657036;
4296,8378;0,01664497;
4296,5967;0,01668868;
4296,3556;0,01670428;
4296,1144;0,01669358;
4295,8733;0,01667609;
4295,6322;0,0166744;
4295,3911;0,0166489;
4295,1500;0,01659099;
4294,9089;0,01657848;
4294,6678;0,01660901;
4294,4267;0,01659473;
4294,1856;0,01655608;
4293,9445;0,01656738;
4293,7033;0,01659989;
4293,4622;0,01662017;
4293,2211;0,01666148;
4292,9800;0,01670132;
4292,7389;0,01668865;
4292,4978;0,01665887;
4292,2567;0,01666692;
4292,0156;0,01670154;
4291,7745;0,01672171;
4291,5333;0,01671762;
4291,2922;0,01671781;
4291,0511;0,01674208;
4290,8100;0,01677617;
4290,5689;0,01677818;
4290,3278;0,01672564;
4290,0867;0,01666253;
4289,8456;0,01664335;
4289,6045;0,01666237;
4289,3633;0,01667273;
4289,1222;0,01666678;
4288,8811;0,01667047;
4288,6400;0,01667136;
4288,3989;0,01667128;
4288,1578;0,01669801;
4287,9167;0,0167303;
4287,6756;0,01674073;
4287,4345;0,01675241;
4287,1933;0,01678249;
4286,9522;0,01679471;
4286,7111;0,01676296;
4286,4700;0,01670434;
4286,2289;0,01665296;
4285,9878;0,01665522;
4285,7467;0,0167112;
4285,5056;0,01675569;
4285,2645;0,01675911;
4285,0233;0,01673896;
4284,7822;0,01671324;
4284,5411;0,01672828;
4284,3000;0,01678618;
4284,0589;0,01681378;
4283,8178;0,01680216;
4283,5767;0,01679583;
4283,3356;0,01678187;
4283,0945;0,01674014;
4282,8533;0,01671671;
4282,6122;0,01674905;
4282,3711;0,01678755;
4282,1300;0,01678658;
4281,8889;0,01678187;
4281,6478;0,01680208;
4281,4067;0,01681933;
4281,1656;0,01681292;
4280,9245;0,01679613;
4280,6833;0,01678994;
4280,4422;0,01678658;
4280,2011;0,0167537;
4279,9600;0,01671579;
4279,7189;0,01672863;
4279,4778;0,01677391;
4279,2367;0,01681228;
4278,9956;0,01683022;
4278,7545;0,01682272;
4278,5134;0,01680071;
4278,2722;0,01678195;
4278,0311;0,01676737;
4277,7900;0,01674221;
4277,5489;0,0167219;
4277,3078;0,01672604;
4277,0667;0,01672865;
4276,8256;0,01673538;
4276,5845;0,01676796;
4276,3434;0,01680063;
4276,1022;0,01681438;
4275,8611;0,01681109;
4275,6200;0,01680057;
4275,3789;0,01679253;
4275,1378;0,01678034;
4274,8967;0,01677218;
4274,6556;0,01677738;
4274,4145;0,01679005;
4274,1734;0,01681965;
4273,9322;0,0168493;
4273,6911;0,01683555;
4273,4500;0,01679745;
4273,2089;0,01678983;
4272,9678;0,01682019;
4272,7267;0,01685829;
4272,4856;0,01687971;
4272,2445;0,01686362;
4272,0034;0,01681561;
4271,7622;0,01679236;
4271,5211;0,01681467;
4271,2800;0,01684683;
4271,0389;0,01687745;
4270,7978;0,01689594;
4270,5567;0,01687492;
4270,3156;0,01684524;
4270,0745;0,01687115;
4269,8334;0,01692552;
4269,5922;0,01693098;
4269,3511;0,01691133;
4269,1100;0,0169274;
4268,8689;0,01696363;
4268,6278;0,01698969;
4268,3867;0,01699039;
4268,1456;0,01694926;
4267,9045;0,01690474;
4267,6634;0,01692094;
4267,4222;0,01697712;
4267,1811;0,01702062;
4266,9400;0,01704369;
4266,6989;0,01702231;
4266,4578;0,01694697;
4266,2167;0,01689231;
4265,9756;0,01691349;
4265,7345;0,01696194;
4265,4934;0,0169846;
4265,2523;0,01697792;
4265,0111;0,01694823;
4264,7700;0,01692684;
4264,5289;0,01692824;
4264,2878;0,01692232;
4264,0467;0,01692834;
4263,8056;0,01698772;
4263,5645;0,01705527;
4263,3234;0,0170729;
4263,0823;0,01705438;
4262,8411;0,01702568;
4262,6000;0,01700864;
4262,3589;0,01701238;
4262,1178;0,01701087;
4261,8767;0,01701069;
4261,6356;0,01701941;
4261,3945;0,01699873;
4261,1534;0,01695098;
4260,9123;0,01691717;
4260,6711;0,01691416;
4260,4300;0,01694167;
4260,1889;0,01698829;
4259,9478;0,0170179;
4259,7067;0,01700939;
4259,4656;0,01698721;
4259,2245;0,01696436;
4258,9834;0,01694506;
4258,7423;0,01695354;
4258,5011;0,01698188;
4258,2600;0,01700826;
4258,0189;0,01704256;
4257,7778;0,01707223;
4257,5367;0,01706197;
4257,2956;0,01701892;
4257,0545;0,01698533;
4256,8134;0,01698915;
4256,5723;0,01701916;
4256,3311;0,01703898;
4256,0900;0,01704033;
4255,8489;0,01703451;
4255,6078;0,01701663;
