;SUBTRACT_4-6;
Wavenumbers [1/cm];Absorbance;
3436,5540;0,02035823;
3436,3129;0,02035483;
3436,0718;0,02035921;
3435,8307;0,02039555;
3435,5896;0,02042813;
3435,3484;0,02041244;
3435,1073;0,02040579;
3434,8662;0,02043494;
3434,6251;0,02042333;
3434,3840;0,02036935;
3434,1429;0,02034562;
3433,9018;0,02037256;
3433,6607;0,02042516;
3433,4196;0,02045154;
3433,1785;0,02043502;
3432,9373;0,02042068;
3432,6962;0,02042252;
3432,4551;0,02042125;
3432,2140;0,02041886;
3431,9729;0,02041976;
3431,7318;0,02042419;
3431,4907;0,02042814;
3431,2496;0,02042763;
3431,0085;0,02042214;
3430,7673;0,02041997;
3430,5262;0,02043475;
3430,2851;0,02045353;
3430,0440;0,02046212;
3429,8029;0,02047013;
3429,5618;0,02047023;
3429,3207;0,0204493;
3429,0796;0,02043077;
3428,8385;0,02042829;
3428,5973;0,02041357;
3428,3562;0,02039778;
3428,1151;0,0204145;
3427,8740;0,02044387;
3427,6329;0,02045796;
3427,3918;0,02048082;
3427,1507;0,02052635;
3426,9096;0,0205302;
3426,6685;0,02047828;
3426,4273;0,02044635;
3426,1862;0,02043691;
3425,9451;0,02043275;
3425,7040;0,02046149;
3425,4629;0,02048739;
3425,2218;0,02046846;
3424,9807;0,02044955;
3424,7396;0,02045763;
3424,4985;0,02045457;
3424,2573;0,02043463;
3424,0162;0,02044269;
3423,7751;0,02048146;
3423,5340;0,02050361;
3423,2929;0,02049528;
3423,0518;0,02046868;
3422,8107;0,02042702;
3422,5696;0,02040222;
3422,3285;0,02042286;
3422,0873;0,02046705;
3421,8462;0,02049039;
3421,6051;0,02047811;
3421,3640;0,0204654;
3421,1229;0,02047939;
3420,8818;0,02050756;
3420,6407;0,02051211;
3420,3996;0,02046948;
3420,1585;0,02043422;
3419,9173;0,02045742;
3419,6762;0,02048586;
3419,4351;0,02047942;
3419,1940;0,02048222;
3418,9529;0,02050036;
3418,7118;0,02049929;
3418,4707;0,02048927;
3418,2296;0,0204896;
3417,9885;0,02048753;
3417,7474;0,02046809;
3417,5062;0,02044925;
3417,2651;0,02045039;
3417,0240;0,0204484;
3416,7829;0,02044052;
3416,5418;0,02046332;
3416,3007;0,02049398;
3416,0596;0,02050121;
3415,8185;0,02051731;
3415,5774;0,02052774;
3415,3362;0,02048691;
3415,0951;0,02043861;
3414,8540;0,02045109;
3414,6129;0,02050904;
3414,3718;0,02054894;
3414,1307;0,02055347;
3413,8896;0,02056533;
3413,6485;0,02059896;
3413,4074;0,02059995;
3413,1662;0,0205446;
3412,9251;0,02047222;
3412,6840;0,02041862;
3412,4429;0,0204237;
3412,2018;0,0204839;
3411,9607;0,02051378;
3411,7196;0,02048737;
3411,4785;0,02047487;
3411,2374;0,02051956;
3410,9962;0,02059111;
3410,7551;0,02063409;
3410,5140;0,02062447;
3410,2729;0,02057705;
3410,0318;0,02055443;
3409,7907;0,02058034;
3409,5496;0,02058545;
3409,3085;0,02056281;
3409,0674;0,02055749;
3408,8262;0,02057027;
3408,5851;0,020592;
3408,3440;0,02058675;
3408,1029;0,02053073;
3407,8618;0,02045738;
3407,6207;0,02041301;
3407,3796;0,02042376;
3407,1385;0,02046499;
3406,8974;0,02049502;
3406,6562;0,02051746;
3406,4151;0,02054329;
3406,1740;0,02053852;
3405,9329;0,02049843;
3405,6918;0,02048007;
3405,4507;0,02050286;
3405,2096;0,02052009;
3404,9685;0,02049951;
3404,7274;0,02049677;
3404,4863;0,02055514;
3404,2451;0,02060829;
3404,0040;0,02062097;
3403,7629;0,02063047;
3403,5218;0,02064139;
3403,2807;0,02063884;
3403,0396;0,02062882;
3402,7985;0,02062071;
3402,5574;0,02061052;
3402,3163;0,02060256;
3402,0751;0,02060458;
3401,8340;0,02059757;
3401,5929;0,02055685;
3401,3518;0,02050919;
3401,1107;0,02050902;
3400,8696;0,02054061;
3400,6285;0,02054776;
3400,3874;0,02053476;
3400,1463;0,02053477;
3399,9051;0,02055532;
3399,6640;0,02058604;
3399,4229;0,02060025;
3399,1818;0,0205883;
3398,9407;0,02058436;
3398,6996;0,0206093;
3398,4585;0,02063725;
3398,2174;0,02064946;
3397,9763;0,02065464;
3397,7351;0,02065081;
3397,4940;0,02064032;
3397,2529;0,02063349;
3397,0118;0,02062671;
3396,7707;0,02062385;
3396,5296;0,02061777;
3396,2885;0,02060317;
3396,0474;0,02060548;
3395,8063;0,02061882;
3395,5651;0,02060758;
3395,3240;0,02057889;
3395,0829;0,02056665;
3394,8418;0,02056657;
3394,6007;0,02055922;
3394,3596;0,02056129;
3394,1185;0,02058558;
3393,8774;0,0206049;
3393,6363;0,02060374;
3393,3951;0,02057993;
3393,1540;0,02053681;
3392,9129;0,02052772;
3392,6718;0,02057363;
3392,4307;0,02061479;
3392,1896;0,02063202;
3391,9485;0,02064857;
3391,7074;0,02064983;
3391,4663;0,02061388;
3391,2251;0,02057124;
3390,9840;0,02056434;
3390,7429;0,02058898;
3390,5018;0,02062021;
3390,2607;0,02063863;
3390,0196;0,02063327;
3389,7785;0,02060986;
3389,5374;0,02059637;
3389,2963;0,02061112;
3389,0552;0,02063651;
3388,8140;0,02065988;
3388,5729;0,02065634;
3388,3318;0,02060732;
3388,0907;0,02056153;
3387,8496;0,020557;
3387,6085;0,02057294;
3387,3674;0,02059204;
3387,1263;0,02060937;
3386,8852;0,02060782;
3386,6440;0,02058398;
3386,4029;0,02058276;
3386,1618;0,02062112;
3385,9207;0,02065204;
3385,6796;0,02066356;
3385,4385;0,020675;
3385,1974;0,02067508;
3384,9563;0,0206663;
3384,7152;0,02067563;
3384,4740;0,02069256;
3384,2329;0,02069493;
3383,9918;0,02069461;
3383,7507;0,02069124;
3383,5096;0,02068364;
3383,2685;0,02069525;
3383,0274;0,02070645;
3382,7863;0,02068665;
3382,5452;0,02065997;
3382,3040;0,0206551;
3382,0629;0,02066954;
3381,8218;0,02068248;
3381,5807;0,02068683;
3381,3396;0,0206937;
3381,0985;0,02068734;
3380,8574;0,02065136;
3380,6163;0,02061244;
3380,3752;0,02060755;
3380,1340;0,02065148;
3379,8929;0,02071481;
3379,6518;0,02073832;
3379,4107;0,02071321;
3379,1696;0,02068653;
3378,9285;0,02068561;
3378,6874;0,02068811;
3378,4463;0,02066571;
3378,2052;0,02063893;
3377,9640;0,02065608;
3377,7229;0,02071282;
3377,4818;0,02073565;
3377,2407;0,02068926;
3376,9996;0,02063042;
3376,7585;0,02060524;
3376,5174;0,02059262;
3376,2763;0,02058313;
3376,0352;0,02060466;
3375,7941;0,02064833;
3375,5529;0,02066232;
3375,3118;0,02064748;
3375,0707;0,02063827;
3374,8296;0,0206349;
3374,5885;0,02064033;
3374,3474;0,02065827;
3374,1063;0,02066296;
3373,8652;0,02064547;
3373,6241;0,02064;
3373,3829;0,02065581;
3373,1418;0,02065634;
3372,9007;0,0206278;
3372,6596;0,02060403;
3372,4185;0,02062123;
3372,1774;0,02066227;
3371,9363;0,02069576;
3371,6952;0,0207389;
3371,4541;0,02076867;
3371,2129;0,02073459;
3370,9718;0,02069712;
3370,7307;0,02071825;
3370,4896;0,02073948;
3370,2485;0,02071901;
3370,0074;0,02069261;
3369,7663;0,02069072;
3369,5252;0,0206974;
3369,2841;0,0206835;
3369,0429;0,02067593;
3368,8018;0,02071507;
3368,5607;0,02075825;
3368,3196;0,02074829;
3368,0785;0,02070872;
3367,8374;0,02069713;
3367,5963;0,020718;
3367,3552;0,02072212;
3367,1141;0,02070525;
3366,8729;0,02071561;
3366,6318;0,02074467;
3366,3907;0,02076042;
3366,1496;0,02078018;
3365,9085;0,02080357;
3365,6674;0,02080891;
3365,4263;0,02080034;
3365,1852;0,02078769;
3364,9441;0,02078214;
3364,7029;0,02079745;
3364,4618;0,02082112;
3364,2207;0,02083505;
3363,9796;0,02083956;
3363,7385;0,02083333;
3363,4974;0,0208418;
3363,2563;0,02089265;
3363,0152;0,02091891;
3362,7741;0,02089694;
3362,5329;0,02091153;
3362,2918;0,02094772;
3362,0507;0,02092087;
3361,8096;0,02085042;
3361,5685;0,0208174;
3361,3274;0,02084215;
3361,0863;0,02086481;
3360,8452;0,02085768;
3360,6041;0,02086393;
3360,3630;0,02089332;
3360,1218;0,0209039;
3359,8807;0,02089472;
3359,6396;0,02090271;
3359,3985;0,02092669;
3359,1574;0,02095252;
3358,9163;0,02097335;
3358,6752;0,0209601;
3358,4341;0,02091035;
3358,1930;0,02085908;
3357,9518;0,0208356;
3357,7107;0,02085713;
3357,4696;0,02089583;
3357,2285;0,02091399;
3356,9874;0,02093646;
3356,7463;0,02095762;
3356,5052;0,02093524;
3356,2641;0,02091718;
3356,0230;0,02094728;
3355,7818;0,0209841;
3355,5407;0,02099863;
3355,2996;0,02099602;
3355,0585;0,02098486;
3354,8174;0,02096233;
3354,5763;0,02092518;
3354,3352;0,02091006;
3354,0941;0,02094201;
3353,8530;0,02098027;
3353,6118;0,02099669;
3353,3707;0,02100568;
3353,1296;0,02100919;
3352,8885;0,02099724;
3352,6474;0,02097544;
3352,4063;0,02096832;
3352,1652;0,02098186;
3351,9241;0,02099353;
3351,6830;0,02099593;
3351,4418;0,02100169;
3351,2007;0,02102047;
3350,9596;0,02104187;
3350,7185;0,02104578;
3350,4774;0,02102107;
3350,2363;0,02098356;
3349,9952;0,02098554;
3349,7541;0,02102525;
3349,5130;0,02104521;
3349,2718;0,02104912;
3349,0307;0,02106599;
3348,7896;0,02107448;
3348,5485;0,02105806;
3348,3074;0,02104191;
3348,0663;0,02104632;
3347,8252;0,02107414;
3347,5841;0,02111457;
3347,3430;0,02113289;
3347,1019;0,02111795;
3346,8607;0,02109139;
3346,6196;0,02105854;
3346,3785;0,02102664;
3346,1374;0,02103653;
3345,8963;0,02108494;
3345,6552;0,02111568;
3345,4141;0,02112609;
3345,1730;0,02113268;
3344,9319;0,02113004;
3344,6907;0,02112362;
3344,4496;0,02111051;
3344,2085;0,02111421;
3343,9674;0,0211532;
3343,7263;0,02117667;
3343,4852;0,02116319;
3343,2441;0,02114199;
3343,0030;0,02111909;
3342,7619;0,02110945;
3342,5207;0,02113225;
3342,2796;0,02116634;
3342,0385;0,02118986;
3341,7974;0,02119599;
3341,5563;0,0211762;
3341,3152;0,02114634;
3341,0741;0,0211275;
3340,8330;0,02110934;
3340,5919;0,0210848;
3340,3507;0,02107652;
3340,1096;0,02110128;
3339,8685;0,02113689;
3339,6274;0,02114628;
3339,3863;0,02112507;
3339,1452;0,02110022;
3338,9041;0,0210948;
3338,6630;0,02112392;
3338,4219;0,02119717;
3338,1807;0,02127312;
3337,9396;0,02129152;
3337,6985;0,02126786;
3337,4574;0,02122943;
3337,2163;0,02117738;
3336,9752;0,02114342;
3336,7341;0,02114114;
3336,4930;0,02114862;
3336,2519;0,02116042;
3336,0107;0,0211793;
3335,7696;0,02119669;
3335,5285;0,02120762;
3335,2874;0,02122308;
3335,0463;0,02125001;
3334,8052;0,02126116;
3334,5641;0,02124236;
3334,3230;0,02123367;
3334,0819;0,02126696;
3333,8407;0,02130263;
3333,5996;0,02129959;
3333,3585;0,02127698;
3333,1174;0,02124805;
3332,8763;0,02120607;
3332,6352;0,02118574;
3332,3941;0,0212096;
3332,1530;0,02125075;
3331,9119;0,02128355;
3331,6708;0,02129023;
3331,4296;0,02127354;
3331,1885;0,02127114;
3330,9474;0,02130064;
3330,7063;0,02132303;
3330,4652;0,02131142;
3330,2241;0,02129155;
3329,9830;0,02128886;
3329,7419;0,02132577;
3329,5008;0,02139302;
3329,2596;0,02141047;
3329,0185;0,02135691;
3328,7774;0,02130925;
3328,5363;0,02131114;
3328,2952;0,02133474;
3328,0541;0,02134303;
3327,8130;0,02132256;
3327,5719;0,02129528;
3327,3308;0,02130366;
3327,0896;0,02133431;
3326,8485;0,02134923;
3326,6074;0,02136831;
3326,3663;0,02139885;
3326,1252;0,02140062;
3325,8841;0,02137019;
3325,6430;0,0213499;
3325,4019;0,02134865;
3325,1608;0,02134991;
3324,9196;0,02136279;
3324,6785;0,02138917;
3324,4374;0,02140384;
3324,1963;0,02140363;
3323,9552;0,02139712;
3323,7141;0,0213787;
3323,4730;0,02136584;
3323,2319;0,0213759;
3322,9908;0,02138941;
3322,7496;0,02139083;
3322,5085;0,02139321;
3322,2674;0,0214231;
3322,0263;0,02146546;
3321,7852;0,02147571;
3321,5441;0,02146037;
3321,3030;0,0214548;
3321,0619;0,02145804;
3320,8208;0,02144972;
3320,5796;0,02143134;
3320,3385;0,0214264;
3320,0974;0,0214487;
3319,8563;0,02146368;
3319,6152;0,02144893;
3319,3741;0,02144926;
3319,1330;0,02146977;
3318,8919;0,0214794;
3318,6508;0,02148207;
3318,4097;0,02147198;
3318,1685;0,02145602;
3317,9274;0,02147298;
3317,6863;0,02151097;
3317,4452;0,02152363;
3317,2041;0,02152529;
3316,9630;0,02153261;
3316,7219;0,02151995;
3316,4808;0,02150751;
3316,2397;0,02152649;
3315,9985;0,02154405;
3315,7574;0,02152972;
3315,5163;0,02151229;
3315,2752;0,02152419;
3315,0341;0,02155384;
3314,7930;0,02157971;
3314,5519;0,0215903;
3314,3108;0,02158733;
3314,0697;0,02159186;
3313,8285;0,02161006;
3313,5874;0,02161678;
3313,3463;0,0215984;
3313,1052;0,02158748;
3312,8641;0,02160056;
3312,6230;0,02161296;
3312,3819;0,0216185;
3312,1408;0,0216263;
3311,8997;0,02163111;
3311,6585;0,02163492;
3311,4174;0,02163724;
3311,1763;0,02161988;
3310,9352;0,02160264;
3310,6941;0,02164066;
3310,4530;0,02171;
3310,2119;0,02172673;
3309,9708;0,02169417;
3309,7297;0,02168051;
3309,4885;0,0216848;
3309,2474;0,02165359;
3309,0063;0,02160665;
3308,7652;0,02161589;
3308,5241;0,02165373;
3308,2830;0,02164899;
3308,0419;0,02162982;
3307,8008;0,02162703;
3307,5597;0,02162128;
3307,3185;0,02163;
3307,0774;0,0216692;
3306,8363;0,02171545;
3306,5952;0,0217393;
3306,3541;0,021729;
3306,1130;0,02170205;
3305,8719;0,02168465;
3305,6308;0,02169238;
3305,3897;0,02169985;
3305,1485;0,02166615;
3304,9074;0,02162664;
3304,6663;0,02164502;
3304,4252;0,02170502;
3304,1841;0,02174498;
3303,9430;0,02175474;
3303,7019;0,02176557;
3303,4608;0,02177459;
3303,2197;0,02175989;
3302,9786;0,0217357;
3302,7374;0,021733;
3302,4963;0,02173948;
3302,2552;0,02172048;
3302,0141;0,02170375;
3301,7730;0,02172927;
3301,5319;0,02175933;
3301,2908;0,02176904;
3301,0497;0,02179367;
3300,8086;0,02181993;
3300,5674;0,02180868;
3300,3263;0,02178088;
3300,0852;0,0217683;
3299,8441;0,02175679;
3299,6030;0,02172627;
3299,3619;0,02170335;
3299,1208;0,02171533;
3298,8797;0,02173914;
3298,6386;0,02176016;
3298,3974;0,02178966;
3298,1563;0,02181129;
3297,9152;0,02181002;
3297,6741;0,02181891;
3297,4330;0,02185431;
3297,1919;0,02187543;
3296,9508;0,0218523;
3296,7097;0,02181521;
3296,4686;0,02180241;
3296,2274;0,02180158;
3295,9863;0,02179546;
3295,7452;0,02180274;
3295,5041;0,02183213;
3295,2630;0,02185465;
3295,0219;0,02185038;
3294,7808;0,02183525;
3294,5397;0,02182809;
3294,2986;0,02183411;
3294,0574;0,02183141;
3293,8163;0,02181596;
3293,5752;0,02182905;
3293,3341;0,02187152;
3293,0930;0,02188993;
3292,8519;0,02185924;
3292,6108;0,02182992;
3292,3697;0,02185496;
3292,1286;0,02190179;
3291,8874;0,02191949;
3291,6463;0,0219089;
3291,4052;0,02189648;
3291,1641;0,02188223;
3290,9230;0,02184951;
3290,6819;0,02182568;
3290,4408;0,02185448;
3290,1997;0,02192343;
3289,9586;0,02197636;
3289,7175;0,02197054;
3289,4763;0,0219084;
3289,2352;0,0218457;
3288,9941;0,02184097;
3288,7530;0,02187273;
3288,5119;0,02187558;
3288,2708;0,02185643;
3288,0297;0,02187407;
3287,7886;0,02193704;
3287,5475;0,02200035;
3287,3063;0,02201976;
3287,0652;0,02200792;
3286,8241;0,02200427;
3286,5830;0,02198533;
3286,3419;0,02192727;
3286,1008;0,02188083;
3285,8597;0,02188149;
3285,6186;0,02189639;
3285,3775;0,02190213;
3285,1363;0,0219064;
3284,8952;0,02191256;
3284,6541;0,0219333;
3284,4130;0,0219765;
3284,1719;0,02200475;
3283,9308;0,02199047;
3283,6897;0,021979;
3283,4486;0,02200823;
3283,2075;0,02202974;
3282,9663;0,02200542;
3282,7252;0,02197378;
3282,4841;0,02196167;
3282,2430;0,02194829;
3282,0019;0,02193693;
3281,7608;0,02195028;
3281,5197;0,02198292;
3281,2786;0,02200787;
3281,0375;0,02200396;
3280,7963;0,02197866;
3280,5552;0,02196041;
3280,3141;0,02196483;
3280,0730;0,02198219;
3279,8319;0,02199711;
3279,5908;0,02198898;
3279,3497;0,02194619;
3279,1086;0,02192054;
3278,8675;0,02195651;
3278,6263;0,02201003;
3278,3852;0,02202608;
3278,1441;0,02200368;
3277,9030;0,02199592;
3277,6619;0,02203339;
3277,4208;0,02206117;
3277,1797;0,02204211;
3276,9386;0,0220218;
3276,6975;0,02202735;
3276,4563;0,02203415;
3276,2152;0,02202884;
3275,9741;0,02201746;
3275,7330;0,02201795;
3275,4919;0,02203172;
3275,2508;0,02203643;
3275,0097;0,02203973;
3274,7686;0,02204824;
3274,5275;0,02205338;
3274,2864;0,02205631;
3274,0452;0,0220484;
3273,8041;0,02203696;
3273,5630;0,02203034;
3273,3219;0,02201328;
3273,0808;0,02200351;
3272,8397;0,0220242;
3272,5986;0,02204714;
3272,3575;0,02203103;
3272,1164;0,02197444;
3271,8752;0,02193589;
3271,6341;0,02196592;
3271,3930;0,02202895;
3271,1519;0,02206597;
3270,9108;0,02207467;
3270,6697;0,02208965;
3270,4286;0,02211577;
3270,1875;0,02211845;
3269,9464;0,0221008;
3269,7052;0,02209665;
3269,4641;0,02210569;
3269,2230;0,02212266;
3268,9819;0,02213949;
3268,7408;0,02212603;
3268,4997;0,0220962;
3268,2586;0,0220927;
3268,0175;0,0221039;
3267,7764;0,02210392;
3267,5352;0,0220961;
3267,2941;0,02208835;
3267,0530;0,02209205;
3266,8119;0,02210066;
3266,5708;0,02207988;
3266,3297;0,02202641;
3266,0886;0,02199057;
3265,8475;0,02200699;
3265,6064;0,02203918;
3265,3652;0,02204622;
3265,1241;0,02204772;
3264,8830;0,02205826;
3264,6419;0,02205613;
3264,4008;0,02204899;
3264,1597;0,02206727;
3263,9186;0,02208439;
3263,6775;0,02205549;
3263,4364;0,02202816;
3263,1952;0,02206061;
3262,9541;0,0220948;
3262,7130;0,02207885;
3262,4719;0,02205659;
3262,2308;0,02205159;
3261,9897;0,02205547;
3261,7486;0,02208656;
3261,5075;0,02211684;
3261,2664;0,02209765;
3261,0253;0,02206244;
3260,7841;0,02204653;
3260,5430;0,02204428;
3260,3019;0,02206245;
3260,0608;0,02208498;
3259,8197;0,02208199;
3259,5786;0,02205973;
3259,3375;0,02203944;
3259,0964;0,0220358;
3258,8553;0,02204019;
3258,6141;0,02204821;
3258,3730;0,02207326;
3258,1319;0,02209119;
3257,8908;0,0220983;
3257,6497;0,02213903;
3257,4086;0,02218612;
3257,1675;0,02217698;
3256,9264;0,02213111;
3256,6853;0,02210964;
3256,4441;0,022121;
3256,2030;0,022129;
3255,9619;0,02212281;
3255,7208;0,02212059;
3255,4797;0,02213221;
3255,2386;0,0221622;
3254,9975;0,02220008;
3254,7564;0,02221143;
3254,5153;0,0221905;
3254,2741;0,02217082;
3254,0330;0,02216501;
3253,7919;0,02215613;
3253,5508;0,02214225;
3253,3097;0,02213499;
3253,0686;0,02213411;
3252,8275;0,02212326;
3252,5864;0,02210054;
3252,3453;0,02210784;
3252,1041;0,02215578;
3251,8630;0,02216787;
3251,6219;0,02211411;
3251,3808;0,0220794;
3251,1397;0,02210763;
3250,8986;0,02214574;
3250,6575;0,02216198;
3250,4164;0,02217213;
3250,1753;0,0221774;
3249,9341;0,02217142;
3249,6930;0,02216714;
3249,4519;0,02216825;
3249,2108;0,02216534;
3248,9697;0,02216377;
3248,7286;0,02216715;
3248,4875;0,02217367;
3248,2464;0,02216755;
3248,0053;0,02213621;
3247,7641;0,02212074;
3247,5230;0,02214079;
3247,2819;0,02215613;
3247,0408;0,02214629;
3246,7997;0,0221236;
3246,5586;0,02212018;
3246,3175;0,02216191;
3246,0764;0,02219816;
3245,8353;0,02216967;
3245,5942;0,02212393;
3245,3530;0,02211373;
3245,1119;0,02212282;
3244,8708;0,02213955;
3244,6297;0,0221433;
3244,3886;0,02210801;
3244,1475;0,02206668;
3243,9064;0,0220486;
3243,6653;0,02203688;
3243,4242;0,02204527;
3243,1830;0,02208621;
3242,9419;0,02210662;
3242,7008;0,02209167;
3242,4597;0,02208855;
3242,2186;0,02211168;
3241,9775;0,02214062;
3241,7364;0,02215904;
3241,4953;0,02215699;
3241,2542;0,02214491;
3241,0130;0,02215199;
3240,7719;0,02216963;
3240,5308;0,02217055;
3240,2897;0,02215648;
3240,0486;0,02213653;
3239,8075;0,02213064;
3239,5664;0,02213739;
3239,3253;0,02212964;
3239,0842;0,02211064;
3238,8430;0,02209793;
3238,6019;0,02210653;
3238,3608;0,0221294;
3238,1197;0,02213462;
3237,8786;0,02213248;
3237,6375;0,02215031;
3237,3964;0,0221711;
3237,1553;0,02218289;
3236,9142;0,02218021;
3236,6730;0,02216099;
3236,4319;0,02216716;
3236,1908;0,02219711;
3235,9497;0,02218977;
3235,7086;0,02214623;
3235,4675;0,02210841;
3235,2264;0,0220954;
3234,9853;0,02211457;
3234,7442;0,02214684;
3234,5030;0,02216752;
3234,2619;0,02219109;
3234,0208;0,02221371;
3233,7797;0,02220538;
3233,5386;0,02218129;
3233,2975;0,02216552;
3233,0564;0,0221607;
3232,8153;0,02217713;
3232,5742;0,02221575;
3232,3331;0,02223721;
3232,0919;0,02220974;
3231,8508;0,02217056;
3231,6097;0,02217138;
3231,3686;0,02220516;
3231,1275;0,02222092;
3230,8864;0,02219025;
3230,6453;0,0221536;
3230,4042;0,02215486;
3230,1631;0,02218495;
3229,9219;0,02221637;
3229,6808;0,02223053;
3229,4397;0,02223187;
3229,1986;0,02223226;
3228,9575;0,02223215;
3228,7164;0,02223148;
3228,4753;0,02221251;
3228,2342;0,02217069;
3227,9931;0,02213978;
3227,7519;0,02214345;
3227,5108;0,02218512;
3227,2697;0,02223411;
3227,0286;0,02225152;
3226,7875;0,02224749;
3226,5464;0,02223394;
3226,3053;0,02221323;
3226,0642;0,02219127;
3225,8231;0,02216623;
3225,5819;0,02217362;
3225,3408;0,02222672;
3225,0997;0,02226255;
3224,8586;0,02226985;
3224,6175;0,02228628;
3224,3764;0,02228696;
3224,1353;0,02226895;
3223,8942;0,02228515;
3223,6531;0,0223162;
3223,4119;0,02230402;
3223,1708;0,02227106;
3222,9297;0,02227232;
3222,6886;0,02229937;
3222,4475;0,02230738;
3222,2064;0,02230255;
3221,9653;0,02231026;
3221,7242;0,02230774;
