;test;
Wavenumbers [1/cm];Absorbance;
4325,5300;-0,02305291;
4325,2889;-0,02301275;
4325,0478;-0,02295913;
4324,8066;-0,02293178;
4324,5655;-0,02292681;
4324,3244;-0,02293197;
4324,0833;-0,02294562;
4323,8422;-0,0229577;
4323,6011;-0,02295117;
4323,3600;-0,02293109;
4323,1189;-0,02293251;
4322,8778;-0,02295471;
4322,6367;-0,02297082;
4322,3955;-0,02299355;
4322,1544;-0,02302335;
4321,9133;-0,02304461;
4321,6722;-0,0230591;
4321,4311;-0,02304638;
4321,1900;-0,02300514;
4320,9489;-0,02296149;
4320,7078;-0,02292495;
4320,4667;-0,02292082;
4320,2255;-0,02295672;
4319,9844;-0,02298903;
4319,7433;-0,02298781;
4319,5022;-0,02297799;
4319,2611;-0,02299714;
4319,0200;-0,02301967;
4318,7789;-0,02300406;
4318,5378;-0,0229771;
4318,2967;-0,02296512;
4318,0555;-0,02295795;
4317,8144;-0,02295972;
4317,5733;-0,02297111;
4317,3322;-0,02298456;
4317,0911;-0,02299301;
4316,8500;-0,02297926;
4316,6089;-0,02295373;
4316,3678;-0,02295171;
4316,1267;-0,02298152;
4315,8855;-0,02301898;
4315,6444;-0,02302895;
4315,4033;-0,02299596;
4315,1622;-0,02295554;
4314,9211;-0,02295323;
4314,6800;-0,02295721;
4314,4389;-0,02293821;
4314,1978;-0,02294297;
4313,9567;-0,02296502;
4313,7155;-0,02295721;
4313,4744;-0,02293433;
4313,2333;-0,02292573;
4312,9922;-0,02295176;
4312,7511;-0,02300283;
4312,5100;-0,02302345;
4312,2689;-0,02299389;
4312,0278;-0,02296109;
4311,7867;-0,02295923;
4311,5455;-0,02296694;
4311,3044;-0,02296075;
4311,0633;-0,02295368;
4310,8222;-0,0229633;
4310,5811;-0,02297042;
4310,3400;-0,02295024;
4310,0989;-0,02293688;
4309,8578;-0,02296252;
4309,6167;-0,02298447;
4309,3755;-0,02296566;
4309,1344;-0,02292917;
4308,8933;-0,02289813;
4308,6522;-0,02289175;
4308,4111;-0,02292461;
4308,1700;-0,02294386;
4307,9289;-0,02291066;
4307,6878;-0,02289661;
4307,4467;-0,02294366;
4307,2056;-0,02300087;
4306,9644;-0,02302831;
4306,7233;-0,02303136;
4306,4822;-0,0230208;
4306,2411;-0,0229936;
4306,0000;-0,0229692;
4305,7589;-0,02296183;
4305,5178;-0,02293855;
4305,2767;-0,02290388;
4305,0356;-0,02289774;
4304,7944;-0,02291149;
4304,5533;-0,0229084;
4304,3122;-0,02287927;
4304,0711;-0,02284907;
4303,8300;-0,02284519;
4303,5889;-0,02287225;
4303,3478;-0,02291572;
4303,1067;-0,02294813;
4302,8656;-0,02294317;
4302,6244;-0,02289499;
4302,3833;-0,02284676;
4302,1422;-0,02284956;
4301,9011;-0,02288409;
4301,6600;-0,02290751;
4301,4189;-0,02293217;
4301,1778;-0,02296291;
4300,9367;-0,02295819;
4300,6956;-0,02292274;
4300,4544;-0,02290255;
4300,2133;-0,02289622;
4299,9722;-0,02290663;
4299,7311;-0,0229553;
4299,4900;-0,02298992;
4299,2489;-0,0229578;
4299,0078;-0,02290295;
4298,7667;-0,02286552;
4298,5256;-0,02283723;
4298,2844;-0,02282569;
4298,0433;-0,02284632;
4297,8022;-0,02288188;
4297,5611;-0,02289597;
4297,3200;-0,02289465;
4297,0789;-0,02290521;
4296,8378;-0,02290064;
4296,5967;-0,02286675;
4296,3556;-0,02285481;
4296,1144;-0,02287554;
4295,8733;-0,02288753;
4295,6322;-0,02288738;
4295,3911;-0,02288649;
4295,1500;-0,02288546;
4294,9089;-0,02290182;
4294,6678;-0,02291876;
4294,4267;-0,02291316;
4294,1856;-0,02292117;
4293,9445;-0,02293659;
4293,7033;-0,022914;
4293,4622;-0,02287574;
4293,2211;-0,02285113;
4292,9800;-0,02282962;
4292,7389;-0,02282667;
4292,4978;-0,02287598;
4292,2567;-0,0229497;
4292,0156;-0,02296998;
4291,7745;-0,02292578;
4291,5333;-0,02288571;
4291,2922;-0,02288075;
4291,0511;-0,02289141;
4290,8100;-0,02290088;
4290,5689;-0,02290742;
4290,3278;-0,0229113;
4290,0867;-0,02289435;
4289,8456;-0,02285663;
4289,6045;-0,02284858;
4289,3633;-0,02289077;
4289,1222;-0,02293094;
4288,8811;-0,02292731;
4288,6400;-0,02290894;
4288,3989;-0,02291552;
4288,1578;-0,02292318;
4287,9167;-0,02288787;
4287,6756;-0,02283561;
4287,4345;-0,02281852;
4287,1933;-0,0228307;
4286,9522;-0,02285167;
4286,7111;-0,02288355;
4286,4700;-0,02290363;
4286,2289;-0,02288969;
4285,9878;-0,02288394;
4285,7467;-0,02291027;
4285,5056;-0,02291557;
4285,2645;-0,02289037;
4285,0233;-0,02287485;
4284,7822;-0,0228669;
4284,5411;-0,02285295;
4284,3000;-0,02284013;
4284,0589;-0,0228472;
4283,8178;-0,0228696;
4283,5767;-0,02287279;
4283,3356;-0,02284691;
4283,0945;-0,02280618;
4282,8533;-0,02277091;
4282,6122;-0,0227632;
4282,3711;-0,02279685;
4282,1300;-0,02287348;
4281,8889;-0,02294936;
4281,6478;-0,02297042;
4281,4067;-0,02293624;
4281,1656;-0,02288306;
4280,9245;-0,02286822;
4280,6833;-0,02290108;
4280,4422;-0,02291257;
4280,2011;-0,02289666;
4279,9600;-0,02289853;
4279,7189;-0,02288699;
4279,4778;-0,02283875;
4279,2367;-0,02279818;
4278,9956;-0,02279916;
4278,7545;-0,0228418;
4278,5134;-0,02290388;
4278,2722;-0,02293782;
4278,0311;-0,02290427;
4277,7900;-0,02284145;
4277,5489;-0,02282623;
4277,3078;-0,02286031;
4277,0667;-0,02290678;
4276,8256;-0,02294955;
4276,5845;-0,02296163;
4276,3434;-0,02293448;
4276,1022;-0,02289106;
4275,8611;-0,02285649;
4275,6200;-0,02285231;
4275,3789;-0,02286253;
4275,1378;-0,02285958;
4274,8967;-0,022853;
4274,6556;-0,0228613;
4274,4145;-0,02289077;
4274,1734;-0,02291233;
4273,9322;-0,02288394;
4273,6911;-0,02284705;
4273,4500;-0,02287972;
4273,2089;-0,02294351;
4272,9678;-0,02296134;
4272,7267;-0,02294366;
4272,4856;-0,02290417;
4272,2445;-0,0228503;
4272,0034;-0,02281301;
4271,7622;-0,0227972;
4271,5211;-0,02281105;
4271,2800;-0,02285977;
4271,0389;-0,02292293;
4270,7978;-0,02296291;
4270,5567;-0,02294248;
4270,3156;-0,02289145;
4270,0745;-0,02286547;
4269,8334;-0,02288384;
4269,5922;-0,02292672;
4269,3511;-0,02293084;
4269,1100;-0,02290585;
4268,8689;-0,02292004;
4268,6278;-0,02294376;
4268,3867;-0,02294037;
4268,1456;-0,02293457;
4267,9045;-0,02292254;
4267,6634;-0,02291665;
4267,4222;-0,02293585;
4267,1811;-0,02294194;
4266,9400;-0,02291719;
4266,6989;-0,02288576;
4266,4578;-0,02285889;
4266,2167;-0,02282009;
4265,9756;-0,02277185;
4265,7345;-0,02276507;
4265,4934;-0,02279965;
4265,2523;-0,02282461;
4265,0111;-0,02283684;
4264,7700;-0,02284573;
4264,5289;-0,02284725;
4264,2878;-0,0228555;
4264,0467;-0,02287392;
4263,8056;-0,02286395;
4263,5645;-0,02281743;
4263,3234;-0,0228083;
4263,0823;-0,02286886;
4262,8411;-0,02293801;
4262,6000;-0,02295618;
4262,3589;-0,02293521;
4262,1178;-0,02292573;
4261,8767;-0,02291581;
4261,6356;-0,02287603;
4261,3945;-0,02283035;
4261,1534;-0,02281999;
4260,9123;-0,02286307;
4260,6711;-0,02289828;
