;ALPHA_KS_MATRIX7-2;
3705,6333;0,0099637;
3705,8744;0,010075;
3706,1155;0,010189;
3706,3566;0,010312;
3706,5977;0,01044;
3706,8388;0,010564;
3707,0800;0,010711;
3707,3211;0,01091;
3707,5622;0,011105;
3707,8033;0,011206;
3708,0444;0,011231;
3708,2855;0,011263;
3708,5266;0,011332;
3708,7677;0,011414;
3709,0088;0,011489;
3709,2500;0,011526;
3709,4911;0,011483;
3709,7322;0,011359;
3709,9733;0,011268;
3710,2144;0,011367;
3710,4555;0,011666;
3710,6966;0,01208;
3710,9377;0,012605;
3711,1788;0,013276;
3711,4200;0,014016;
3711,6611;0,014586;
3711,9022;0,014728;
3712,1433;0,014404;
3712,3844;0,013772;
3712,6255;0,013017;
3712,8666;0,012332;
3713,1077;0,011856;
3713,3488;0,011532;
3713,5900;0,011241;
3713,8311;0,010965;
3714,0722;0,010736;
3714,3133;0,010549;
3714,5544;0,010381;
3714,7955;0,010229;
3715,0366;0,010102;
3715,2777;0,0099988;
3715,5188;0,009912;
3715,7600;0,0098522;
3716,0011;0,0098286;
3716,2422;0,009826;
3716,4833;0,0098211;
3716,7244;0,0098089;
3716,9655;0,0097914;
3717,2066;0,0097599;
3717,4477;0,0097127;
3717,6888;0,0096505;
3717,9300;0,0095661;
3718,1711;0,0094726;
3718,4122;0,0093888;
3718,6533;0,0093254;
3718,8944;0,0093062;
3719,1355;0,0093207;
3719,3766;0,0093211;
3719,6177;0,0092966;
3719,8588;0,009257;
3720,1000;0,0092017;
3720,3411;0,0091452;
3720,5822;0,0091064;
3720,8233;0,0090728;
3721,0644;0,0090228;
3721,3055;0,0089813;
3721,5466;0,0089958;
3721,7877;0,0090377;
3722,0288;0,0090323;
3722,2700;0,0089758;
3722,5111;0,0089068;
3722,7522;0,0088517;
3722,9933;0,0088286;
3723,2344;0,0088277;
3723,4755;0,0088232;
3723,7166;0,0088049;
3723,9577;0,0087843;
3724,1988;0,0087727;
3724,4400;0,0087589;
3724,6811;0,0087342;
3724,9222;0,0087147;
3725,1633;0,0087166;
3725,4044;0,0087152;
3725,6455;0,0086789;
3725,8866;0,0086408;
3726,1277;0,0086466;
3726,3688;0,0086708;
3726,6100;0,0086701;
3726,8511;0,0086359;
3727,0922;0,0085756;
3727,3333;0,0085286;
3727,5744;0,0085412;
3727,8155;0,0085949;
3728,0566;0,0086425;
3728,2977;0,0086653;
3728,5388;0,0086803;
3728,7799;0,0087148;
3729,0211;0,0087552;
3729,2622;0,0087673;
3729,5033;0,0087745;
3729,7444;0,0088204;
3729,9855;0,0088909;
3730,2266;0,0089454;
3730,4677;0,0089559;
3730,7088;0,0089223;
3730,9499;0,0088951;
3731,1911;0,0089107;
3731,4322;0,0089354;
3731,6733;0,0089337;
3731,9144;0,0089166;
3732,1555;0,008919;
3732,3966;0,0089295;
3732,6377;0,0088963;
3732,8788;0,0088714;
3733,1199;0,0089279;
3733,3611;0,008984;
3733,6022;0,0089473;
3733,8433;0,0088493;
3734,0844;0,0087602;
3734,3255;0,0087103;
3734,5666;0,008693;
3734,8077;0,008692;
3735,0488;0,0086986;
3735,2899;0,0087085;
3735,5311;0,0087079;
3735,7722;0,0086963;
3736,0133;0,0086932;
3736,2544;0,0087156;
3736,4955;0,0087535;
3736,7366;0,0087558;
3736,9777;0,0086734;
3737,2188;0,0085348;
3737,4599;0,0084567;
3737,7011;0,0084915;
3737,9422;0,0085522;
3738,1833;0,0085705;
3738,4244;0,0085693;
3738,6655;0,0085711;
3738,9066;0,0085486;
3739,1477;0,0085068;
3739,3888;0,0084894;
3739,6299;0,0084619;
3739,8711;0,0083797;
3740,1122;0,008309;
3740,3533;0,0083105;
3740,5944;0,0083358;
3740,8355;0,0083445;
3741,0766;0,0083638;
3741,3177;0,008381;
3741,5588;0,0083456;
3741,7999;0,0082757;
3742,0411;0,0082323;
3742,2822;0,0082338;
3742,5233;0,0082556;
3742,7644;0,0082655;
3743,0055;0,0082628;
3743,2466;0,0082675;
3743,4877;0,0082652;
3743,7288;0,0082417;
3743,9699;0,0082266;
3744,2111;0,0082306;
3744,4522;0,0082296;
3744,6933;0,0082066;
3744,9344;0,0081234;
3745,1755;0,0080092;
3745,4166;0,0080253;
3745,6577;0,008186;
3745,8988;0,0083486;
3746,1399;0,0084667;
3746,3811;0,0085248;
3746,6222;0,0085281;
3746,8633;0,0085491;
3747,1044;0,0086149;
3747,3455;0,0086966;
3747,5866;0,0087481;
3747,8277;0,0087514;
3748,0688;0,0087635;
3748,3099;0,0088402;
3748,5511;0,0089449;
3748,7922;0,0090221;
3749,0333;0,0090937;
3749,2744;0,0091893;
3749,5155;0,0092716;
3749,7566;0,0092793;
3749,9977;0,0092581;
3750,2388;0,0093542;
3750,4799;0,0095832;
3750,7211;0,0098167;
3750,9622;0,010004;
3751,2033;0,010175;
3751,4444;0,010321;
3751,6855;0,010438;
3751,9266;0,010555;
3752,1677;0,010694;
3752,4088;0,010833;
3752,6499;0,010913;
3752,8910;0,010991;
3753,1322;0,011212;
3753,3733;0,011532;
3753,6144;0,01182;
3753,8555;0,01207;
3754,0966;0,012339;
3754,3377;0,012694;
3754,5788;0,013165;
3754,8199;0,013729;
3755,0610;0,014378;
3755,3022;0,015148;
3755,5433;0,016079;
3755,7844;0,017191;
3756,0255;0,018495;
3756,2666;0,020011;
3756,5077;0,021694;
3756,7488;0,023291;
3756,9899;0,024397;
3757,2310;0,024615;
3757,4722;0,023705;
3757,7133;0,02179;
3757,9544;0,019386;
3758,1955;0,01709;
3758,4366;0,015251;
3758,6777;0,0139;
3758,9188;0,012897;
3759,1599;0,012114;
3759,4010;0,011519;
3759,6422;0,011092;
3759,8833;0,010762;
3760,1244;0,010458;
3760,3655;0,01017;
3760,6066;0,0099446;
3760,8477;0,009806;
3761,0888;0,0097072;
3761,3299;0,0095951;
3761,5710;0,009467;
3761,8122;0,009342;
3762,0533;0,0092382;
3762,2944;0,0091574;
3762,5355;0,009102;
3762,7766;0,0090684;
3763,0177;0,0090139;
3763,2588;0,0089341;
3763,4999;0,0088732;
3763,7410;0,0088326;
3763,9822;0,00879;
3764,2233;0,0087446;
3764,4644;0,008699;
3764,7055;0,0086515;
3764,9466;0,0086149;
3765,1877;0,0086026;
3765,4288;0,0085989;
3765,6699;0,008586;
3765,9110;0,0085661;
3766,1522;0,0085255;
3766,3933;0,0084715;
3766,6344;0,0084526;
3766,8755;0,0084599;
3767,1166;0,0084616;
3767,3577;0,0084647;
3767,5988;0,0084492;
3767,8399;0,0084159;
3768,0810;0,008414;
3768,3222;0,0084373;
3768,5633;0,0084457;
3768,8044;0,0084433;
3769,0455;0,0084352;
3769,2866;0,008437;
3769,5277;0,0084749;
3769,7688;0,0085035;
3770,0099;0,008479;
3770,2510;0,0084409;
3770,4922;0,0084425;
3770,7333;0,0085058;
3770,9744;0,0085957;
3771,2155;0,0086614;
3771,4566;0,0087081;
3771,6977;0,0087513;
3771,9388;0,0087806;
3772,1799;0,008791;
3772,4210;0,0088063;
3772,6622;0,0088678;
3772,9033;0,0089722;
3773,1444;0,0090747;
3773,3855;0,0091778;
3773,6266;0,0092994;
3773,8677;0,0094041;
3774,1088;0,0095005;
3774,3499;0,0096577;
3774,5910;0,009876;
3774,8322;0,010103;
3775,0733;0,010346;
3775,3144;0,010657;
3775,5555;0,011044;
3775,7966;0,011432;
3776,0377;0,011787;
3776,2788;0,012138;
3776,5199;0,012476;
3776,7610;0,012755;
3777,0021;0,012927;
3777,2433;0,012924;
3777,4844;0,012727;
3777,7255;0,012392;
3777,9666;0,011982;
3778,2077;0,011562;
3778,4488;0,011202;
3778,6899;0,010917;
3778,9310;0,010665;
3779,1721;0,010416;
3779,4133;0,010174;
3779,6544;0,0099467;
3779,8955;0,009725;
3780,1366;0,0095259;
3780,3777;0,0093988;
3780,6188;0,0093439;
3780,8599;0,0093077;
3781,1010;0,0092528;
3781,3421;0,0091861;
3781,5833;0,009116;
3781,8244;0,0090342;
3782,0655;0,0089609;
3782,3066;0,0089202;
3782,5477;0,0089003;
3782,7888;0,0088727;
3783,0299;0,0088199;
3783,2710;0,0087638;
3783,5121;0,0087229;
3783,7533;0,0086898;
3783,9944;0,0086797;
3784,2355;0,0086974;
3784,4766;0,0086864;
3784,7177;0,0086155;
3784,9588;0,0085438;
3785,1999;0,0085065;
3785,4410;0,0084722;
3785,6821;0,0084468;
3785,9233;0,0084577;
3786,1644;0,0084875;
3786,4055;0,0085045;
3786,6466;0,0084794;
3786,8877;0,0084213;
3787,1288;0,0083929;
3787,3699;0,0084083;
3787,6110;0,0084131;
3787,8521;0,0083807;
3788,0933;0,0083458;
3788,3344;0,008342;
3788,5755;0,0083483;
3788,8166;0,0083424;
3789,0577;0,0083256;
3789,2988;0,0083035;
3789,5399;0,0082968;
3789,7810;0,0083002;
3790,0221;0,0082982;
3790,2633;0,0083079;
3790,5044;0,0083075;
3790,7455;0,0082774;
3790,9866;0,008274;
3791,2277;0,008302;
3791,4688;0,0082995;
3791,7099;0,0082783;
3791,9510;0,0082721;
3792,1921;0,0082667;
3792,4333;0,0082738;
3792,6744;0,0083059;
3792,9155;0,0083101;
3793,1566;0,0082636;
3793,3977;0,0082196;
3793,6388;0,0082144;
3793,8799;0,0082424;
3794,1210;0,0082753;
3794,3621;0,0082867;
3794,6033;0,0082767;
3794,8444;0,0082476;
3795,0855;0,0082128;
3795,3266;0,0081864;
3795,5677;0,0081683;
3795,8088;0,0081704;
3796,0499;0,008183;
3796,2910;0,0081846;
3796,5321;0,008183;
3796,7733;0,0081737;
3797,0144;0,0081512;
3797,2555;0,0081495;
3797,4966;0,0081746;
3797,7377;0,0081782;
3797,9788;0,0081443;
3798,2199;0,0081196;
3798,4610;0,0081504;
3798,7021;0,0082163;
3798,9433;0,0082572;
3799,1844;0,0082569;
3799,4255;0,0082421;
3799,6666;0,0082213;
3799,9077;0,0081886;
3800,1488;0,0081678;
3800,3899;0,0081742;
3800,6310;0,0081767;
3800,8721;0,0081696;
3801,1132;0,0081762;
3801,3544;0,0081962;
3801,5955;0,0081903;
3801,8366;0,0080971;
3802,0777;0,0079674;
3802,3188;0,0079516;
3802,5599;0,0080507;
3802,8010;0,0081237;
3803,0421;0,0081138;
3803,2832;0,0080586;
3803,5244;0,0080022;
3803,7655;0,0079927;
3804,0066;0,0080484;
3804,2477;0,0081119;
3804,4888;0,0081259;
3804,7299;0,0081036;
3804,9710;0,0080743;
3805,2121;0,0080575;
3805,4532;0,0080637;
3805,6944;0,008083;
3805,9355;0,0081163;
3806,1766;0,0081404;
3806,4177;0,008119;
3806,6588;0,0080869;
3806,8999;0,0080743;
3807,1410;0,0080385;
3807,3821;0,0079326;
3807,6232;0,0078156;
3807,8644;0,0078185;
3808,1055;0,0079177;
3808,3466;0,0079787;
3808,5877;0,0079808;
3808,8288;0,0079773;
3809,0699;0,008003;
3809,3110;0,0080486;
3809,5521;0,0080515;
3809,7932;0,0079959;
3810,0344;0,0079609;
3810,2755;0,0079782;
3810,5166;0,0079971;
3810,7577;0,008005;
3810,9988;0,00801;
3811,2399;0,008002;
3811,4810;0,0079876;
3811,7221;0,0079838;
3811,9632;0,007995;
3812,2044;0,0079996;
3812,4455;0,0080019;
3812,6866;0,0080316;
3812,9277;0,0080656;
3813,1688;0,0080782;
3813,4099;0,0080942;
3813,6510;0,0081079;
3813,8921;0,0080866;
3814,1332;0,0080532;
3814,3744;0,0080409;
3814,6155;0,0080402;
3814,8566;0,0080476;
3815,0977;0,0080642;
3815,3388;0,0080797;
3815,5799;0,0080992;
3815,8210;0,0081095;
3816,0621;0,0080756;
3816,3032;0,0080057;
3816,5444;0,0079177;
3816,7855;0,00786;
3817,0266;0,0079094;
3817,2677;0,0080066;
3817,5088;0,0080393;
3817,7499;0,0080204;
3817,9910;0,0079995;
3818,2321;0,0079869;
3818,4732;0,0079983;
3818,7144;0,0080306;
3818,9555;0,0080417;
3819,1966;0,0080385;
3819,4377;0,0080647;
3819,6788;0,0080939;
3819,9199;0,0080891;
3820,1610;0,0080612;
3820,4021;0,0080287;
3820,6432;0,0080252;
3820,8844;0,0080589;
3821,1255;0,0080725;
3821,3666;0,0080495;
3821,6077;0,0080523;
3821,8488;0,0080966;
3822,0899;0,0081164;
3822,3310;0,0080817;
3822,5721;0,0080727;
3822,8132;0,0081327;
3823,0544;0,0081767;
3823,2955;0,008175;
3823,5366;0,0081718;
3823,7777;0,0081573;
3824,0188;0,0081293;
3824,2599;0,0081285;
3824,5010;0,0081476;
3824,7421;0,008147;
3824,9832;0,0081395;
3825,2243;0,0081454;
3825,4655;0,0081494;
3825,7066;0,008152;
3825,9477;0,0081471;
3826,1888;0,0081158;
3826,4299;0,0080837;
3826,6710;0,0080916;
3826,9121;0,0081281;
3827,1532;0,0081328;
3827,3943;0,0081006;
3827,6355;0,0081097;
3827,8766;0,0081739;
3828,1177;0,0082199;
3828,3588;0,0082139;
3828,5999;0,00817;
3828,8410;0,0081298;
3829,0821;0,0081507;
3829,3232;0,0082259;
3829,5643;0,0082799;
3829,8055;0,0082672;
3830,0466;0,0082175;
3830,2877;0,0081796;
3830,5288;0,0081689;
3830,7699;0,0081798;
3831,0110;0,0081966;
3831,2521;0,0081949;
3831,4932;0,0081947;
3831,7343;0,00824;
3831,9755;0,0082802;
3832,2166;0,0082339;
3832,4577;0,0081543;
3832,6988;0,0081583;
3832,9399;0,0082362;
3833,1810;0,0082649;
3833,4221;0,0082183;
3833,6632;0,0082018;
3833,9043;0,0082544;
3834,1455;0,0082978;
3834,3866;0,008271;
3834,6277;0,0082156;
3834,8688;0,0081963;
3835,1099;0,0082021;
3835,3510;0,0081817;
3835,5921;0,0081308;
3835,8332;0,008116;
3836,0743;0,0081786;
3836,3155;0,0082669;
3836,5566;0,0083115;
3836,7977;0,0083067;
3837,0388;0,0082891;
3837,2799;0,0082597;
3837,5210;0,0082253;
3837,7621;0,0082281;
3838,0032;0,0082491;
3838,2443;0,0082035;
3838,4855;0,0080988;
3838,7266;0,0080868;
3838,9677;0,0081901;
3839,2088;0,0082515;
3839,4499;0,0082433;
3839,6910;0,0082332;
3839,9321;0,0082309;
3840,1732;0,0082411;
3840,4143;0,0082527;
3840,6555;0,0082491;
3840,8966;0,0082525;
3841,1377;0,0082609;
3841,3788;0,008244;
3841,6199;0,0082238;
3841,8610;0,0082477;
3842,1021;0,0083034;
3842,3432;0,0083372;
3842,5843;0,0083259;
3842,8255;0,0082816;
3843,0666;0,0082481;
3843,3077;0,0082754;
3843,5488;0,0083225;
3843,7899;0,0083079;
3844,0310;0,0082579;
3844,2721;0,0082429;
3844,5132;0,0082625;
3844,7543;0,008291;
3844,9955;0,0083142;
3845,2366;0,0083178;
3845,4777;0,0083101;
3845,7188;0,0083173;
3845,9599;0,0083281;
3846,2010;0,0083192;
3846,4421;0,0083113;
3846,6832;0,0083198;
3846,9243;0,008339;
3847,1655;0,0083717;
3847,4066;0,0083935;
3847,6477;0,0083842;
3847,8888;0,0083754;
3848,1299;0,0083891;
3848,3710;0,0083947;
3848,6121;0,0083574;
3848,8532;0,0083118;
3849,0943;0,0083019;
3849,3354;0,0082983;
3849,5766;0,0082908;
3849,8177;0,0083056;
3850,0588;0,0083256;
3850,2999;0,0083418;
3850,5410;0,008362;
3850,7821;0,0083828;
3851,0232;0,0084155;
3851,2643;0,0084342;
3851,5054;0,0084038;
3851,7466;0,0083671;
3851,9877;0,0083693;
3852,2288;0,0083786;
3852,4699;0,0083066;
3852,7110;0,0081762;
3852,9521;0,0081616;
3853,1932;0,0082853;
3853,4343;0,0083968;
3853,6754;0,0084237;
3853,9166;0,0083754;
3854,1577;0,0082844;
3854,3988;0,008185;
3854,6399;0,0081122;
3854,8810;0,0080998;
3855,1221;0,0081586;
3855,3632;0,008278;
3855,6043;0,0083875;
3855,8454;0,0084294;
3856,0866;0,0084387;
3856,3277;0,0084446;
3856,5688;0,0084444;
3856,8099;0,008448;
3857,0510;0,0084589;
3857,2921;0,0084646;
3857,5332;0,0084503;
3857,7743;0,0084155;
3858,0154;0,008395;
3858,2566;0,0084159;
3858,4977;0,0084488;
3858,7388;0,0084831;
3858,9799;0,0085271;
3859,2210;0,008541;
3859,4621;0,0085009;
3859,7032;0,0084597;
3859,9443;0,0084654;
3860,1854;0,0084855;
3860,4266;0,0084734;
3860,6677;0,0084419;
3860,9088;0,0084244;
3861,1499;0,0084383;
3861,3910;0,0084872;
3861,6321;0,0085359;
3861,8732;0,0085252;
3862,1143;0,0084677;
3862,3554;0,0084263;
3862,5966;0,0084253;
3862,8377;0,0084614;
3863,0788;0,0085025;
3863,3199;0,0085292;
3863,5610;0,0085556;
3863,8021;0,0085572;
3864,0432;0,0085254;
3864,2843;0,008517;
3864,5254;0,0085387;
3864,7666;0,0085372;
3865,0077;0,0085233;
3865,2488;0,0085352;
3865,4899;0,0085309;
3865,7310;0,0084888;
3865,9721;0,0084588;
3866,2132;0,0084478;
3866,4543;0,0084437;
3866,6954;0,0084558;
3866,9366;0,0084801;
3867,1777;0,0085164;
3867,4188;0,0085572;
3867,6599;0,0085741;
3867,9010;0,0085622;
3868,1421;0,0085384;
3868,3832;0,008526;
3868,6243;0,0085404;
3868,8654;0,0085478;
3869,1066;0,0085204;
3869,3477;0,0085121;
3869,5888;0,0085434;
3869,8299;0,0085605;
3870,0710;0,0085679;
3870,3121;0,0085707;
3870,5532;0,0085102;
3870,7943;0,0084311;
3871,0354;0,0084345;
3871,2766;0,00849;
3871,5177;0,0085509;
3871,7588;0,0086222;
3871,9999;0,0086458;
3872,2410;0,0086087;
3872,4821;0,0085991;
3872,7232;0,0086244;
3872,9643;0,0086269;
3873,2054;0,0086189;
3873,4465;0,0086336;
3873,6877;0,0086613;
3873,9288;0,0086682;
3874,1699;0,0086404;
3874,4110;0,0086214;
3874,6521;0,0086328;
3874,8932;0,0086311;
3875,1343;0,0086204;
3875,3754;0,0086476;
3875,6165;0,0086876;
3875,8577;0,0086849;
3876,0988;0,0086681;
3876,3399;0,0086955;
3876,5810;0,0087388;
3876,8221;0,0087369;
3877,0632;0,0087033;
3877,3043;0,0086843;
3877,5454;0,008688;
3877,7865;0,0087008;
3878,0277;0,0087049;
3878,2688;0,0086916;
3878,5099;0,00868;
3878,7510;0,0086871;
3878,9921;0,0087086;
3879,2332;0,0087308;
3879,4743;0,0087426;
3879,7154;0,0087505;
3879,9565;0,0087663;
3880,1977;0,0087811;
3880,4388;0,0087638;
3880,6799;0,0087141;
3880,9210;0,0086873;
3881,1621;0,0087031;
3881,4032;0,0086961;
3881,6443;0,0086497;
3881,8854;0,0086333;
3882,1265;0,0086644;
3882,3677;0,0087086;
3882,6088;0,0087499;
3882,8499;0,0087782;
3883,0910;0,0087895;
3883,3321;0,0087956;
3883,5732;0,0088047;
3883,8143;0,0088134;
3884,0554;0,0088163;
3884,2965;0,0088019;
3884,5377;0,0087791;
3884,7788;0,0087664;
3885,0199;0,0087388;
3885,2610;0,0086948;
3885,5021;0,0086821;
3885,7432;0,0086959;
3885,9843;0,0086721;
3886,2254;0,008618;
3886,4665;0,0086372;
3886,7077;0,0087436;
3886,9488;0,0088321;
3887,1899;0,0088529;
3887,4310;0,0088403;
3887,6721;0,0088393;
3887,9132;0,0088548;
3888,1543;0,0088616;
3888,3954;0,0088534;
3888,6365;0,0088194;
3888,8777;0,008754;
3889,1188;0,0087169;
3889,3599;0,0087571;
3889,6010;0,0088339;
3889,8421;0,008885;
3890,0832;0,008886;
3890,3243;0,0088492;
3890,5654;0,0088117;
3890,8065;0,0088011;
3891,0477;0,0088127;
3891,2888;0,008828;
3891,5299;0,0088269;
3891,7710;0,0087923;
3892,0121;0,0087524;
3892,2532;0,0087576;
3892,4943;0,0087989;
3892,7354;0,0088237;
3892,9765;0,008811;
3893,2177;0,0087842;
3893,4588;0,0087817;
3893,6999;0,0088128;
3893,9410;0,0088408;
3894,1821;0,0088478;
3894,4232;0,0088588;
3894,6643;0,008877;
3894,9054;0,0088717;
3895,1465;0,0088448;
3895,3877;0,0088366;
3895,6288;0,0088517;
3895,8699;0,0088793;
3896,1110;0,0089225;
3896,3521;0,0089492;
3896,5932;0,0089432;
3896,8343;0,0089263;
3897,0754;0,0089081;
3897,3165;0,0089032;
3897,5576;0,0089121;
3897,7988;0,0089031;
3898,0399;0,0088762;
3898,2810;0,0088787;
3898,5221;0,0089173;
3898,7632;0,0089351;
3899,0043;0,0089127;
3899,2454;0,0088959;
3899,4865;0,008902;
3899,7276;0,0088909;
3899,9688;0,0088567;
3900,2099;0,0088443;
3900,4510;0,0088647;
3900,6921;0,0088932;
3900,9332;0,0089264;
3901,1743;0,0089626;
3901,4154;0,0089763;
3901,6565;0,0089588;
3901,8976;0,0089161;
3902,1388;0,0088765;
3902,3799;0,0088852;
3902,6210;0,0089257;
3902,8621;0,0089361;
3903,1032;0,0089066;
3903,3443;0,00888;
3903,5854;0,008882;
3903,8265;0,0089045;
3904,0676;0,0089356;
3904,3088;0,0089726;
3904,5499;0,0089926;
3904,7910;0,0089714;
3905,0321;0,0089519;
3905,2732;0,0089619;
3905,5143;0,0089611;
3905,7554;0,0089497;
3905,9965;0,0089785;
3906,2376;0,0090445;
3906,4788;0,009061;
3906,7199;0,0090016;
3906,9610;0,0089647;
3907,2021;0,0089989;
3907,4432;0,0090497;
3907,6843;0,0090814;
3907,9254;0,0090987;
3908,1665;0,009095;
3908,4076;0,009078;
3908,6488;0,0090831;
3908,8899;0,0091106;
3909,1310;0,0091316;
3909,3721;0,0091256;
3909,6132;0,0090806;
3909,8543;0,0090223;
3910,0954;0,0090008;
3910,3365;0,009023;
3910,5776;0,0090614;
3910,8188;0,0091062;
3911,0599;0,0091399;
3911,3010;0,0091307;
3911,5421;0,0090906;
3911,7832;0,0090647;
3912,0243;0,0090639;
3912,2654;0,0090762;
3912,5065;0,009109;
3912,7476;0,0091549;
3912,9888;0,0091821;
3913,2299;0,0091589;
3913,4710;0,009091;
3913,7121;0,0090514;
3913,9532;0,0090656;
3914,1943;0,0090855;
3914,4354;0,0091066;
3914,6765;0,0091327;
3914,9176;0,0091433;
3915,1588;0,0091502;
3915,3999;0,0091625;
3915,6410;0,0091607;
3915,8821;0,0091574;
3916,1232;0,0091889;
3916,3643;0,0092346;
3916,6054;0,0092278;
3916,8465;0,0091584;
3917,0876;0,0091054;
3917,3288;0,0091094;
3917,5699;0,0091106;
3917,8110;0,0090964;
3918,0521;0,0091145;
3918,2932;0,0091401;
3918,5343;0,0091362;
3918,7754;0,0091286;
3919,0165;0,0091342;
3919,2576;0,0091503;
3919,4988;0,0091856;
3919,7399;0,0092243;
3919,9810;0,0092209;
3920,2221;0,0091654;
3920,4632;0,0091143;
3920,7043;0,0091217;
3920,9454;0,009174;
3921,1865;0,0092255;
3921,4276;0,0092459;
3921,6687;0,0092202;
3921,9099;0,0091739;
3922,1510;0,0091571;
3922,3921;0,0091802;
3922,6332;0,0092095;
3922,8743;0,009217;
3923,1154;0,0092182;
3923,3565;0,0092199;
3923,5976;0,0092038;
3923,8387;0,009188;
3924,0799;0,0091928;
3924,3210;0,009202;
3924,5621;0,0092099;
3924,8032;0,0092319;
3925,0443;0,0092596;
3925,2854;0,0092655;
3925,5265;0,0092347;
3925,7676;0,0091829;
3926,0087;0,0091824;
3926,2499;0,0092531;
3926,4910;0,0093057;
3926,7321;0,0093154;
3926,9732;0,0093282;
3927,2143;0,0093465;
3927,4554;0,0093416;
3927,6965;0,0093037;
3927,9376;0,0092802;
3928,1787;0,0093095;
3928,4199;0,0093515;
3928,6610;0,0093662;
3928,9021;0,009367;
3929,1432;0,0093662;
3929,3843;0,0093451;
3929,6254;0,0093033;
3929,8665;0,0092755;
3930,1076;0,0092788;
3930,3487;0,0092966;
3930,5899;0,0093121;
3930,8310;0,0093275;
3931,0721;0,0093419;
3931,3132;0,0093356;
3931,5543;0,0093217;
3931,7954;0,0093315;
3932,0365;0,0093474;
3932,2776;0,0093516;
3932,5187;0,0093439;
3932,7599;0,0093233;
3933,0010;0,0093105;
3933,2421;0,0093057;
3933,4832;0,0092936;
3933,7243;0,0093015;
3933,9654;0,0093306;
3934,2065;0,0093322;
3934,4476;0,0093286;
3934,6887;0,009369;
3934,9299;0,0094118;
3935,1710;0,00942;
3935,4121;0,009407;
3935,6532;0,0093846;
3935,8943;0,0093668;
3936,1354;0,0093601;
3936,3765;0,0093659;
3936,6176;0,009381;
3936,8587;0,0093879;
3937,0999;0,0093766;
3937,3410;0,0093637;
3937,5821;0,0093841;
3937,8232;0,009432;
3938,0643;0,0094408;
3938,3054;0,0093904;
3938,5465;0,0093485;
3938,7876;0,009356;
3939,0287;0,0093901;
3939,2699;0,0094227;
3939,5110;0,0094453;
3939,7521;0,0094666;
3939,9932;0,0094894;
3940,2343;0,0094987;
3940,4754;0,0094729;
3940,7165;0,0094207;
3940,9576;0,009398;
3941,1987;0,0094236;
3941,4399;0,0094541;
3941,6810;0,00946;
3941,9221;0,0094517;
3942,1632;0,0094607;
3942,4043;0,0094882;
3942,6454;0,009487;
3942,8865;0,0094452;
3943,1276;0,0093996;
3943,3687;0,0093879;
3943,6099;0,0094338;
3943,8510;0,009508;
3944,0921;0,0095429;
3944,3332;0,009529;
3944,5743;0,0095274;
3944,8154;0,009552;
3945,0565;0,0095505;
3945,2976;0,0095254;
3945,5387;0,0095089;
3945,7798;0,0094882;
3946,0210;0,0094657;
3946,2621;0,0094844;
3946,5032;0,0095402;
3946,7443;0,0095634;
3946,9854;0,0095416;
3947,2265;0,0095187;
3947,4676;0,0095009;
3947,7087;0,0094943;
3947,9498;0,0095066;
3948,1910;0,0095221;
3948,4321;0,0095392;
3948,6732;0,0095582;
3948,9143;0,0095629;
3949,1554;0,0095486;
3949,3965;0,0095311;
3949,6376;0,0095343;
3949,8787;0,0095648;
3950,1198;0,0095832;
3950,3610;0,0095443;
3950,6021;0,0094844;
3950,8432;0,0094734;
3951,0843;0,0095114;
3951,3254;0,0095437;
3951,5665;0,009548;
3951,8076;0,009552;
3952,0487;0,0095682;
3952,2898;0,0095848;
3952,5310;0,0096005;
3952,7721;0,0096196;
3953,0132;0,009632;
3953,2543;0,0096186;
3953,4954;0,0095994;
3953,7365;0,0095964;
3953,9776;0,0095856;
3954,2187;0,0095705;
3954,4598;0,0095803;
3954,7010;0,0096068;
3954,9421;0,0096264;
3955,1832;0,009631;
3955,4243;0,0096114;
3955,6654;0,0095743;
3955,9065;0,0095664;
3956,1476;0,0095847;
3956,3887;0,009582;
3956,6298;0,0095926;
3956,8710;0,0096398;
3957,1121;0,0096602;
3957,3532;0,0096438;
3957,5943;0,009639;
3957,8354;0,0096544;
3958,0765;0,0096633;
3958,3176;0,0096511;
3958,5587;0,0096365;
3958,7998;0,0096284;
3959,0410;0,0096086;
3959,2821;0,009596;
3959,5232;0,0096176;
3959,7643;0,0096625;
3960,0054;0,009733;
3960,2465;0,0097929;
3960,4876;0,0097688;
3960,7287;0,0097;
3960,9698;0,0096869;
3961,2110;0,0097314;
3961,4521;0,0097672;
3961,6932;0,0097744;
3961,9343;0,0097716;
3962,1754;0,0097521;
3962,4165;0,0097265;
3962,6576;0,0097372;
3962,8987;0,0097646;
3963,1398;0,0097693;
3963,3810;0,0097745;
3963,6221;0,0097815;
3963,8632;0,0097646;
3964,1043;0,0097525;
3964,3454;0,0097566;
3964,5865;0,0097441;
3964,8276;0,0097245;
3965,0687;0,0097248;
3965,3098;0,0097171;
3965,5510;0,0096851;
3965,7921;0,0096809;
3966,0332;0,0097195;
3966,2743;0,0097635;
3966,5154;0,0097964;
3966,7565;0,0098091;
3966,9976;0,0098059;
3967,2387;0,0097853;
3967,4798;0,0097464;
3967,7210;0,0097367;
3967,9621;0,0097681;
3968,2032;0,0097966;
