;ALPHA_KS_MATRIX3-2;
Wavelength [nm];Intensity;
1780,1208;0,017685;
1780,3620;0,014809;
1780,6031;0,013124;
1780,8442;0,012241;
1781,0853;0,011796;
1781,3264;0,011618;
1781,5675;0,011596;
1781,8086;0,011649;
1782,0497;0,011736;
1782,2908;0,011815;
1782,5320;0,011811;
1782,7731;0,011683;
1783,0142;0,011496;
1783,2553;0,011335;
1783,4964;0,011212;
1783,7375;0,011097;
1783,9786;0,010972;
1784,2197;0,010846;
1784,4608;0,010737;
1784,7020;0,010651;
1784,9431;0,010556;
1785,1842;0,010458;
1785,4253;0,010405;
1785,6664;0,010393;
1785,9075;0,010374;
1786,1486;0,010353;
1786,3897;0,010347;
1786,6308;0,010342;
1786,8720;0,010332;
1787,1131;0,010323;
1787,3542;0,010308;
1787,5953;0,010276;
1787,8364;0,010233;
1788,0775;0,010203;
1788,3186;0,010185;
1788,5597;0,010175;
1788,8008;0,010183;
1789,0420;0,010201;
1789,2831;0,01021;
1789,5242;0,010208;
1789,7653;0,010201;
1790,0064;0,010195;
1790,2475;0,01021;
1790,4886;0,010251;
1790,7297;0,01028;
1790,9708;0,010266;
1791,2120;0,010249;
1791,4531;0,010281;
1791,6942;0,010346;
1791,9353;0,010417;
1792,1764;0,010493;
1792,4175;0,010546;
1792,6586;0,01053;
1792,8997;0,010509;
1793,1408;0,010633;
1793,3820;0,010868;
1793,6231;0,011074;
1793,8642;0,011247;
1794,1053;0,011425;
1794,3464;0,011607;
1794,5875;0,01181;
1794,8286;0,012067;
1795,0697;0,012373;
1795,3108;0,01266;
1795,5520;0,012871;
1795,7931;0,013062;
1796,0342;0,013348;
1796,2753;0,013796;
1796,5164;0,014337;
1796,7575;0,0147;
1796,9986;0,014591;
1797,2397;0,014051;
1797,4808;0,013414;
1797,7220;0,012944;
1797,9631;0,012695;
1798,2042;0,012615;
1798,4453;0,012617;
1798,6864;0,012582;
1798,9275;0,012403;
1799,1686;0,01207;
1799,4097;0,011664;
1799,6508;0,011267;
1799,8919;0,010951;
1800,1331;0,010774;
1800,3742;0,010695;
1800,6153;0,010627;
1800,8564;0,01055;
1801,0975;0,010477;
1801,3386;0,010397;
1801,5797;0,010315;
1801,8208;0,010255;
1802,0619;0,010216;
1802,3031;0,010177;
1802,5442;0,01013;
1802,7853;0,010087;
1803,0264;0,010062;
1803,2675;0,010054;
1803,5086;0,010048;
1803,7497;0,010042;
1803,9908;0,010043;
1804,2319;0,010047;
1804,4731;0,010042;
1804,7142;0,010025;
1804,9553;0,010008;
1805,1964;0,010005;
1805,4375;0,01001;
1805,6786;0,010013;
1805,9197;0,010024;
1806,1608;0,010055;
1806,4019;0,010099;
1806,6431;0,010137;
1806,8842;0,010158;
1807,1253;0,010167;
1807,3664;0,010165;
1807,6075;0,010162;
1807,8486;0,010172;
1808,0897;0,010195;
1808,3308;0,010214;
1808,5719;0,010226;
1808,8131;0,010237;
1809,0542;0,010252;
1809,2953;0,01028;
1809,5364;0,010332;
1809,7775;0,010383;
1810,0186;0,010415;
1810,2597;0,010429;
1810,5008;0,010406;
1810,7419;0,01034;
1810,9831;0,010267;
1811,2242;0,010212;
1811,4653;0,010162;
1811,7064;0,010108;
1811,9475;0,010065;
1812,1886;0,010037;
1812,4297;0,010019;
1812,6708;0,010013;
1812,9119;0,010018;
1813,1531;0,010023;
1813,3942;0,010022;
1813,6353;0,010019;
1813,8764;0,010026;
1814,1175;0,010041;
1814,3586;0,01005;
1814,5997;0,010054;
1814,8408;0,010065;
1815,0819;0,010085;
1815,3231;0,010108;
1815,5642;0,010127;
1815,8053;0,010151;
1816,0464;0,010186;
1816,2875;0,010223;
1816,5286;0,01025;
1816,7697;0,010265;
1817,0108;0,010276;
1817,2519;0,010287;
1817,4931;0,0103;
1817,7342;0,010316;
1817,9753;0,010339;
1818,2164;0,01037;
1818,4575;0,010393;
1818,6986;0,0104;
1818,9397;0,010406;
1819,1808;0,010422;
1819,4219;0,010437;
1819,6631;0,010444;
1819,9042;0,010461;
1820,1453;0,010484;
1820,3864;0,01049;
1820,6275;0,010488;
1820,8686;0,010498;
1821,1097;0,010512;
1821,3508;0,01053;
1821,5919;0,010554;
1821,8331;0,010569;
1822,0742;0,010561;
1822,3153;0,010529;
1822,5564;0,010486;
1822,7975;0,010455;
1823,0386;0,010446;
1823,2797;0,010457;
1823,5208;0,010494;
1823,7619;0,010576;
1824,0030;0,010696;
1824,2442;0,010857;
1824,4853;0,011103;
1824,7264;0,011489;
1824,9675;0,012056;
1825,2086;0,012856;
1825,4497;0,013962;
1825,6908;0,015165;
1825,9319;0,015653;
1826,1730;0,014838;
1826,4142;0,013321;
1826,6553;0,012115;
1826,8964;0,011506;
1827,1375;0,011254;
1827,3786;0,011149;
1827,6197;0,011105;
1827,8608;0,011085;
1828,1019;0,01108;
1828,3430;0,011115;
1828,5842;0,01123;
1828,8253;0,011446;
1829,0664;0,011713;
1829,3075;0,011893;
1829,5486;0,011805;
1829,7897;0,011387;
1830,0308;0,010811;
1830,2719;0,010339;
1830,5130;0,010117;
1830,7542;0,010092;
1830,9953;0,010115;
1831,2364;0,010116;
1831,4775;0,010114;
1831,7186;0,010115;
1831,9597;0,010113;
1832,2008;0,010102;
1832,4419;0,010087;
1832,6830;0,010081;
1832,9242;0,010083;
1833,1653;0,010079;
1833,4064;0,010072;
1833,6475;0,010074;
1833,8886;0,010081;
1834,1297;0,010075;
1834,3708;0,010057;
1834,6119;0,010049;
1834,8530;0,010058;
1835,0942;0,010068;
1835,3353;0,010075;
1835,5764;0,010082;
1835,8175;0,010089;
1836,0586;0,010096;
1836,2997;0,010095;
1836,5408;0,010089;
1836,7819;0,010084;
1837,0230;0,01008;
1837,2642;0,010072;
1837,5053;0,010069;
1837,7464;0,010083;
1837,9875;0,010103;
1838,2286;0,010105;
1838,4697;0,010089;
1838,7108;0,010078;
1838,9519;0,010079;
1839,1930;0,01009;
1839,4342;0,010112;
1839,6753;0,01013;
1839,9164;0,010126;
1840,1575;0,010115;
1840,3986;0,01011;
1840,6397;0,010106;
1840,8808;0,010113;
1841,1219;0,010128;
1841,3630;0,010134;
1841,6042;0,010135;
1841,8453;0,010137;
1842,0864;0,010131;
1842,3275;0,010124;
1842,5686;0,010136;
1842,8097;0,010168;
1843,0508;0,010198;
1843,2919;0,010221;
1843,5330;0,01024;
1843,7742;0,010256;
1844,0153;0,010244;
1844,2564;0,010169;
1844,4975;0,01012;
1844,7386;0,010254;
1844,9797;0,010526;
1845,2208;0,010751;
1845,4619;0,010815;
1845,7030;0,010718;
1845,9442;0,010559;
1846,1853;0,010427;
1846,4264;0,01034;
1846,6675;0,010294;
1846,9086;0,010271;
1847,1497;0,01025;
1847,3908;0,010232;
1847,6319;0,010214;
1847,8730;0,010178;
1848,1141;0,010149;
1848,3553;0,010154;
1848,5964;0,010164;
1848,8375;0,010162;
1849,0786;0,010157;
1849,3197;0,010159;
1849,5608;0,010165;
1849,8019;0,01016;
1850,0430;0,010143;
1850,2841;0,010126;
1850,5253;0,010118;
1850,7664;0,010128;
1851,0075;0,010153;
1851,2486;0,010165;
1851,4897;0,010156;
1851,7308;0,010142;
1851,9719;0,010132;
1852,2130;0,010135;
1852,4541;0,010146;
1852,6953;0,010151;
1852,9364;0,010156;
1853,1775;0,010169;
1853,4186;0,010175;
1853,6597;0,010178;
1853,9008;0,010189;
1854,1419;0,01019;
1854,3830;0,010175;
1854,6241;0,010159;
1854,8653;0,010155;
1855,1064;0,010164;
1855,3475;0,010169;
1855,5886;0,010158;
1855,8297;0,010142;
1856,0708;0,010135;
1856,3119;0,010148;
1856,5530;0,010168;
1856,7941;0,010178;
1857,0353;0,010187;
1857,2764;0,010188;
1857,5175;0,010171;
1857,7586;0,010147;
1857,9997;0,010133;
1858,2408;0,010129;
1858,4819;0,010129;
1858,7230;0,010136;
1858,9641;0,01015;
1859,2053;0,010159;
1859,4464;0,010166;
1859,6875;0,010174;
1859,9286;0,010169;
1860,1697;0,010155;
1860,4108;0,010157;
1860,6519;0,010172;
1860,8930;0,010183;
1861,1341;0,010191;
1861,3753;0,010191;
1861,6164;0,010175;
1861,8575;0,010155;
1862,0986;0,010149;
1862,3397;0,010151;
1862,5808;0,010157;
1862,8219;0,010167;
1863,0630;0,010176;
1863,3041;0,010177;
1863,5453;0,010172;
1863,7864;0,010167;
1864,0275;0,010166;
1864,2686;0,010173;
1864,5097;0,010186;
1864,7508;0,010204;
1864,9919;0,01022;
1865,2330;0,010233;
1865,4741;0,010246;
1865,7153;0,01025;
1865,9564;0,010236;
1866,1975;0,010215;
1866,4386;0,0102;
1866,6797;0,010191;
1866,9208;0,010197;
1867,1619;0,010216;
1867,4030;0,010225;
1867,6441;0,010205;
1867,8853;0,01016;
1868,1264;0,010128;
1868,3675;0,010134;
1868,6086;0,010161;
1868,8497;0,010179;
1869,0908;0,010174;
1869,3319;0,010126;
1869,5730;0,010058;
1869,8141;0,010054;
1870,0553;0,010116;
1870,2964;0,010155;
1870,5375;0,010156;
1870,7786;0,010153;
1871,0197;0,010153;
1871,2608;0,010156;
1871,5019;0,010164;
1871,7430;0,010168;
1871,9841;0,010166;
1872,2252;0,010162;
1872,4664;0,010154;
1872,7075;0,010151;
1872,9486;0,010163;
1873,1897;0,010182;
1873,4308;0,010184;
1873,6719;0,010166;
1873,9130;0,010149;
1874,1541;0,010144;
1874,3952;0,010147;
1874,6364;0,010158;
1874,8775;0,010165;
1875,1186;0,010161;
1875,3597;0,010158;
1875,6008;0,010163;
1875,8419;0,010164;
1876,0830;0,010163;
1876,3241;0,010161;
1876,5652;0,01015;
1876,8064;0,010139;
1877,0475;0,010136;
1877,2886;0,010134;
1877,5297;0,010125;
1877,7708;0,010118;
1878,0119;0,010119;
1878,2530;0,010121;
1878,4941;0,010127;
1878,7352;0,010145;
1878,9764;0,010157;
1879,2175;0,010146;
1879,4586;0,010129;
1879,6997;0,010129;
1879,9408;0,010141;
1880,1819;0,010141;
1880,4230;0,010126;
1880,6641;0,010112;
1880,9052;0,010108;
1881,1464;0,010119;
1881,3875;0,01013;
1881,6286;0,010123;
1881,8697;0,010109;
1882,1108;0,010108;
1882,3519;0,010125;
1882,5930;0,010148;
1882,8341;0,010158;
1883,0752;0,010144;
1883,3164;0,010119;
1883,5575;0,010105;
1883,7986;0,010101;
1884,0397;0,010106;
1884,2808;0,010116;
1884,5219;0,010124;
1884,7630;0,01012;
1885,0041;0,01011;
1885,2452;0,010097;
1885,4864;0,010079;
1885,7275;0,010072;
1885,9686;0,010089;
1886,2097;0,010108;
1886,4508;0,010108;
1886,6919;0,010096;
1886,9330;0,010081;
1887,1741;0,010071;
1887,4152;0,010066;
1887,6564;0,010058;
1887,8975;0,010047;
1888,1386;0,010047;
1888,3797;0,010059;
1888,6208;0,010073;
1888,8619;0,010073;
1889,1030;0,01006;
1889,3441;0,010049;
1889,5852;0,010027;
1889,8264;0,009985;
1890,0675;0,0099747;
1890,3086;0,010012;
1890,5497;0,010049;
1890,7908;0,010059;
1891,0319;0,010051;
1891,2730;0,010036;
1891,5141;0,010022;
1891,7552;0,010008;
1891,9964;0,0099996;
1892,2375;0,0099995;
1892,4786;0,010002;
1892,7197;0,010008;
1892,9608;0,010019;
1893,2019;0,01002;
1893,4430;0,010007;
1893,6841;0,0099982;
1893,9252;0,01;
1894,1664;0,010004;
1894,4075;0,010006;
1894,6486;0,010004;
1894,8897;0,0099933;
1895,1308;0,0099787;
1895,3719;0,009962;
1895,6130;0,0099471;
1895,8541;0,0099521;
1896,0952;0,0099704;
1896,3363;0,0099795;
1896,5775;0,0099799;
1896,8186;0,0099749;
1897,0597;0,0099596;
1897,3008;0,0099417;
1897,5419;0,0099284;
1897,7830;0,0099154;
1898,0241;0,0099052;
1898,2652;0,009913;
1898,5063;0,0099408;
1898,7475;0,00996;
1898,9886;0,0099487;
1899,2297;0,009923;
1899,4708;0,0099001;
1899,7119;0,0098824;
1899,9530;0,009877;
1900,1941;0,0098925;
1900,4352;0,0099136;
1900,6763;0,0099153;
1900,9175;0,0099012;
1901,1586;0,0098902;
1901,3997;0,0098836;
1901,6408;0,0098717;
1901,8819;0,0098583;
1902,1230;0,0098569;
1902,3641;0,0098671;
1902,6052;0,0098715;
1902,8463;0,0098634;
1903,0875;0,0098549;
1903,3286;0,0098522;
1903,5697;0,0098539;
1903,8108;0,0098533;
1904,0519;0,0098506;
1904,2930;0,0098491;
1904,5341;0,0098439;
1904,7752;0,0098433;
1905,0163;0,0098515;
1905,2575;0,00985;
1905,4986;0,0098356;
1905,7397;0,009826;
1905,9808;0,0098298;
1906,2219;0,0098336;
1906,4630;0,0098304;
1906,7041;0,0098236;
1906,9452;0,0098103;
1907,1863;0,009796;
1907,4275;0,0097926;
1907,6686;0,0097938;
1907,9097;0,0097903;
1908,1508;0,0097893;
1908,3919;0,0097949;
1908,6330;0,009797;
1908,8741;0,0097909;
1909,1152;0,0097812;
1909,3563;0,0097692;
1909,5975;0,0097564;
1909,8386;0,0097437;
1910,0797;0,0097289;
1910,3208;0,0097268;
1910,5619;0,0097417;
1910,8030;0,0097478;
1911,0441;0,0097464;
1911,2852;0,0097534;
1911,5263;0,0097558;
1911,7675;0,0097432;
1912,0086;0,0097301;
1912,2497;0,0097274;
1912,4908;0,0097242;
1912,7319;0,0097156;
1912,9730;0,0097088;
1913,2141;0,0097026;
1913,4552;0,0096939;
1913,6963;0,0096873;
1913,9375;0,0096865;
1914,1786;0,0096875;
1914,4197;0,0096851;
1914,6608;0,0096767;
1914,9019;0,0096632;
1915,1430;0,0096489;
1915,3841;0,0096373;
1915,6252;0,0096336;
1915,8663;0,0096402;
1916,1075;0,0096467;
1916,3486;0,0096422;
1916,5897;0,0096301;
1916,8308;0,0096187;
1917,0719;0,0096085;
1917,3130;0,0096044;
1917,5541;0,0096159;
1917,7952;0,0096263;
1918,0363;0,0095909;
1918,2775;0,0095284;
1918,5186;0,0095186;
1918,7597;0,0095545;
1919,0008;0,0095727;
1919,2419;0,009571;
1919,4830;0,0095653;
1919,7241;0,0095647;
1919,9652;0,0095783;
1920,2063;0,0095869;
1920,4474;0,009581;
1920,6886;0,0095796;
1920,9297;0,0095783;
1921,1708;0,0095636;
1921,4119;0,0095463;
1921,6530;0,0095323;
1921,8941;0,0095197;
1922,1352;0,0095092;
1922,3763;0,0095023;
1922,6174;0,0094991;
1922,8586;0,0094957;
1923,0997;0,0094869;
1923,3408;0,0094761;
1923,5819;0,009482;
1923,8230;0,0095048;
1924,0641;0,0095154;
1924,3052;0,0095106;
1924,5463;0,0095053;
1924,7874;0,0094991;
1925,0286;0,009495;
1925,2697;0,0094966;
1925,5108;0,0094991;
1925,7519;0,0094965;
1925,9930;0,0094879;
1926,2341;0,0094746;
1926,4752;0,0094593;
1926,7163;0,0094479;
1926,9574;0,0094407;
1927,1986;0,0094378;
1927,4397;0,0094412;
1927,6808;0,0094475;
1927,9219;0,0094545;
1928,1630;0,009456;
1928,4041;0,0094429;
1928,6452;0,0094253;
1928,8863;0,0094133;
1929,1274;0,0094025;
1929,3686;0,0093949;
1929,6097;0,0093969;
1929,8508;0,0094039;
1930,0919;0,0094032;
1930,3330;0,0093915;
1930,5741;0,0093805;
1930,8152;0,0093784;
1931,0563;0,0093798;
1931,2974;0,009373;
1931,5386;0,0093629;
1931,7797;0,0093649;
1932,0208;0,0093721;
1932,2619;0,0093698;
1932,5030;0,0093606;
1932,7441;0,0093498;
1932,9852;0,009335;
1933,2263;0,0093197;
1933,4674;0,0093153;
1933,7086;0,0093225;
1933,9497;0,0093304;
1934,1908;0,0093309;
1934,4319;0,0093254;
1934,6730;0,0093221;
1934,9141;0,0093164;
1935,1552;0,0093042;
1935,3963;0,0092991;
1935,6374;0,0093021;
1935,8786;0,0092994;
1936,1197;0,0092933;
1936,3608;0,0092892;
1936,6019;0,0092809;
1936,8430;0,0092693;
1937,0841;0,0092597;
1937,3252;0,0092588;
1937,5663;0,0092653;
1937,8074;0,0092625;
1938,0486;0,0092553;
1938,2897;0,0092547;
1938,5308;0,0092501;
1938,7719;0,0092414;
1939,0130;0,0092329;
1939,2541;0,0092203;
1939,4952;0,0092112;
1939,7363;0,0092133;
1939,9774;0,0092216;
1940,2186;0,0092232;
1940,4597;0,0092121;
1940,7008;0,009201;
1940,9419;0,0092;
1941,1830;0,0091993;
1941,4241;0,0091959;
1941,6652;0,0092;
1941,9063;0,0092064;
1942,1474;0,0092027;
1942,3886;0,0091839;
1942,6297;0,009148;
1942,8708;0,0091212;
1943,1119;0,0091352;
1943,3530;0,0091688;
1943,5941;0,0091872;
1943,8352;0,0091866;
1944,0763;0,0091668;
1944,3174;0,0091381;
1944,5585;0,009126;
1944,7997;0,0091346;
1945,0408;0,0091466;
1945,2819;0,009155;
1945,5230;0,0091558;
1945,7641;0,0091415;
1946,0052;0,0091243;
1946,2463;0,009114;
1946,4874;0,0091;
1946,7285;0,0090925;
1946,9697;0,0091081;
1947,2108;0,009129;
1947,4519;0,0091375;
1947,6930;0,0091365;
1947,9341;0,0091277;
1948,1752;0,0091107;
1948,4163;0,0090961;
1948,6574;0,0090938;
1948,8985;0,0090947;
1949,1397;0,0090876;
1949,3808;0,0090798;
1949,6219;0,0090749;
1949,8630;0,0090692;
1950,1041;0,0090689;
1950,3452;0,0090698;
1950,5863;0,0090561;
1950,8274;0,009037;
1951,0685;0,0090301;
1951,3097;0,0090341;
1951,5508;0,0090448;
1951,7919;0,0090518;
1952,0330;0,0090376;
1952,2741;0,0090088;
1952,5152;0,0089917;
1952,7563;0,0089923;
1952,9974;0,0089984;
1953,2385;0,0090036;
1953,4797;0,0090055;
1953,7208;0,0090073;
1953,9619;0,0090128;
1954,2030;0,0090152;
1954,4441;0,0090126;
1954,6852;0,009012;
1954,9263;0,0090079;
1955,1674;0,008997;
1955,4085;0,0089892;
1955,6497;0,0089813;
1955,8908;0,0089665;
1956,1319;0,008955;
1956,3730;0,0089505;
1956,6141;0,0089457;
1956,8552;0,0089437;
1957,0963;0,0089438;
1957,3374;0,0089329;
1957,5785;0,0089192;
1957,8197;0,0089239;
1958,0608;0,0089412;
1958,3019;0,0089532;
1958,5430;0,0089584;
1958,7841;0,0089601;
1959,0252;0,0089584;
1959,2663;0,0089566;
1959,5074;0,0089569;
1959,7485;0,0089546;
1959,9897;0,0089432;
1960,2308;0,0089238;
1960,4719;0,0089092;
1960,7130;0,0089097;
1960,9541;0,0089137;
1961,1952;0,0089162;
1961,4363;0,0089241;
1961,6774;0,0089242;
1961,9185;0,0089083;
1962,1597;0,0088913;
1962,4008;0,0088843;
1962,6419;0,0088877;
1962,8830;0,0088959;
1963,1241;0,0088982;
1963,3652;0,0088854;
1963,6063;0,0088634;
1963,8474;0,0088497;
1964,0885;0,0088487;
1964,3297;0,0088495;
1964,5708;0,0088464;
1964,8119;0,0088371;
1965,0530;0,0088241;
1965,2941;0,0088208;
1965,5352;0,0088269;
1965,7763;0,0088291;
1966,0174;0,0088281;
1966,2585;0,0088279;
1966,4997;0,0088324;
1966,7408;0,0088422;
1966,9819;0,0088504;
1967,2230;0,0088548;
1967,4641;0,0088539;
1967,7052;0,0088439;
1967,9463;0,0088295;
1968,1874;0,0088121;
1968,4285;0,0087932;
1968,6696;0,0087842;
1968,9108;0,0087882;
1969,1519;0,0087979;
1969,3930;0,0088052;
1969,6341;0,0088005;
1969,8752;0,0087821;
1970,1163;0,0087634;
1970,3574;0,0087629;
1970,5985;0,0087808;
1970,8396;0,0087981;
1971,0808;0,0088019;
1971,3219;0,0087937;
1971,5630;0,008783;
1971,8041;0,0087776;
1972,0452;0,0087787;
1972,2863;0,0087849;
1972,5274;0,0087965;
1972,7685;0,0088133;
1973,0096;0,0088292;
1973,2508;0,0088363;
1973,4919;0,0088357;
1973,7330;0,008835;
1973,9741;0,0088401;
1974,2152;0,0088542;
1974,4563;0,0088734;
1974,6974;0,0088857;
1974,9385;0,0088776;
1975,1796;0,0088457;
1975,4208;0,0088091;
1975,6619;0,008783;
1975,9030;0,0087621;
1976,1441;0,0087469;
1976,3852;0,0087377;
1976,6263;0,0087356;
1976,8674;0,0087423;
1977,1085;0,0087391;
1977,3496;0,008715;
1977,5908;0,0086916;
1977,8319;0,0086859;
1978,0730;0,0086883;
1978,3141;0,0086879;
1978,5552;0,0086871;
1978,7963;0,0086907;
1979,0374;0,0086969;
1979,2785;0,0086948;
1979,5196;0,0086842;
1979,7608;0,0086732;
1980,0019;0,0086663;
1980,2430;0,0086689;
1980,4841;0,0086759;
1980,7252;0,0086753;
1980,9663;0,0086677;
1981,2074;0,0086628;
1981,4485;0,0086661;
1981,6896;0,0086712;
1981,9308;0,0086689;
1982,1719;0,0086621;
1982,4130;0,0086575;
1982,6541;0,0086557;
1982,8952;0,0086574;
1983,1363;0,0086604;
1983,3774;0,0086555;
1983,6185;0,00864;
1983,8596;0,0086216;
1984,1008;0,0086096;
1984,3419;0,0086125;
1984,5830;0,0086278;
1984,8241;0,0086381;
1985,0652;0,0086373;
1985,3063;0,0086368;
1985,5474;0,0086451;
1985,7885;0,0086525;
1986,0296;0,0086497;
1986,2708;0,0086501;
1986,5119;0,0086566;
1986,7530;0,0086564;
1986,9941;0,0086472;
1987,2352;0,0086308;
1987,4763;0,0086163;
1987,7174;0,0086105;
1987,9585;0,0086025;
1988,1996;0,00859;
1988,4408;0,0085831;
1988,6819;0,0085909;
1988,9230;0,0086146;
1989,1641;0,008634;
1989,4052;0,0086304;
1989,6463;0,008613;
1989,8874;0,0085957;
1990,1285;0,0085825;
1990,3696;0,0085815;
1990,6108;0,008597;
1990,8519;0,0086088;
1991,0930;0,0086022;
1991,3341;0,0085902;
1991,5752;0,0085809;
1991,8163;0,0085711;
1992,0574;0,0085617;
1992,2985;0,0085618;
1992,5396;0,0085749;
1992,7807;0,0085824;
1993,0219;0,008577;
1993,2630;0,0085704;
1993,5041;0,0085693;
1993,7452;0,008573;
1993,9863;0,0085817;
1994,2274;0,0085979;
1994,4685;0,0086059;
1994,7096;0,0085992;
1994,9507;0,0085995;
1995,1919;0,008602;
1995,4330;0,0085883;
1995,6741;0,0085671;
1995,9152;0,0085575;
1996,1563;0,0085705;
1996,3974;0,0085867;
1996,6385;0,0085825;
1996,8796;0,0085722;
1997,1207;0,008574;
1997,3619;0,0085808;
1997,6030;0,0085833;
1997,8441;0,0085798;
1998,0852;0,0085683;
1998,3263;0,008556;
1998,5674;0,0085522;
1998,8085;0,0085493;
1999,0496;0,0085452;
1999,2907;0,0085473;
1999,5319;0,0085496;
1999,7730;0,0085565;
2000,0141;0,008573;
2000,2552;0,0085819;
2000,4963;0,0085772;
2000,7374;0,0085638;
2000,9785;0,0085447;
2001,2196;0,0085295;
2001,4607;0,0085256;
2001,7019;0,0085295;
2001,9430;0,0085407;
2002,1841;0,0085612;
2002,4252;0,008575;
2002,6663;0,0085668;
2002,9074;0,0085541;
2003,1485;0,0085521;
2003,3896;0,0085535;
2003,6307;0,0085587;
2003,8719;0,008566;
2004,1130;0,0085627;
2004,3541;0,0085462;
2004,5952;0,0085283;
2004,8363;0,0085182;
2005,0774;0,0085117;
2005,3185;0,0085048;
2005,5596;0,0085094;
2005,8007;0,0085285;
2006,0419;0,0085448;
2006,2830;0,0085486;
2006,5241;0,0085476;
2006,7652;0,0085466;
2007,0063;0,0085406;
2007,2474;0,0085358;
2007,4885;0,0085394;
2007,7296;0,0085471;
2007,9707;0,0085651;
2008,2119;0,0085945;
2008,4530;0,0086072;
2008,6941;0,0085878;
2008,9352;0,0085624;
2009,1763;0,0085525;
2009,4174;0,0085525;
2009,6585;0,0085556;
2009,8996;0,0085566;
2010,1407;0,0085551;
2010,3819;0,0085577;
2010,6230;0,0085621;
2010,8641;0,0085546;
2011,1052;0,0085339;
2011,3463;0,0085216;
2011,5874;0,0085304;
2011,8285;0,0085514;
2012,0696;0,0085691;
2012,3107;0,0085659;
2012,5519;0,0085498;
2012,7930;0,0085477;
2013,0341;0,0085572;
2013,2752;0,0085631;
2013,5163;0,0085633;
2013,7574;0,0085624;
2013,9985;0,0085643;
2014,2396;0,0085667;
2014,4807;0,0085691;
2014,7219;0,0085687;
2014,9630;0,0085602;
2015,2041;0,0085548;
2015,4452;0,008563;
2015,6863;0,0085713;
2015,9274;0,0085721;
2016,1685;0,0085747;
2016,4096;0,0085761;
